Date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
1973-08,0.08529,0.074607652173913,0.0704424782608695,0.069007,0.0686513478260869,0.0686809999999999,0.0688121304347826,0.0689504782608695,0.0690586956521739,0.0691370434782607,0.0691910000000001,0.0692294347826085,0.0692479130434782,0.0692649565217391,0.0692716956521739
1973-09,0.0806383157894736,0.0669685263157894,0.0642271052631578,0.0649035263157895,0.0663519999999999,0.0677175789473684,0.0687865263157894,0.0695622105263157,0.0701005789473684,0.0704725789473683,0.0707218947368423,0.0708902105263156,0.0710033157894738,0.0710785789473683,0.0711257368421054
1973-10,0.0715231428571428,0.0648911428571428,0.064111,0.0648154761904761,0.0657380476190476,0.066530619047619,0.0671295714285714,0.0675585238095239,0.0678533333333333,0.0680562857142856,0.0681915238095237,0.0682796190476191,0.0683379523809523,0.0683810952380953,0.0684033809523807
1973-11,0.0739732,0.0658300999999999,0.0655928999999999,0.0656118,0.06562525,0.0656313499999999,0.0656342999999999,0.0656335,0.0656354,0.0656346999999999,0.065636,0.0656342999999999,0.0656348000000001,0.0656362999999999,0.0656358499999999
1973-12,0.0716485789473684,0.0638818421052631,0.0647063157894737,0.0654238947368421,0.0657696315789473,0.0659127894736842,0.06597,0.0659926315789473,0.0659997894736842,0.0660029473684209,0.0660040526315789,0.0660062631578948,0.0660045263157894,0.0660052631578946,0.0660041052631579
1974-01,0.0729039545454545,0.0652819545454545,0.0662294545454545,0.0675071818181818,0.0682185909090908,0.0685464090909091,0.068685409090909,0.0687441363636363,0.0687661818181818,0.0687767272727274,0.0687804999999999,0.0687816818181819,0.0687814545454543,0.0687831818181821,0.0687820454545453
1974-02,0.0676667777777777,0.0639267777777777,0.0670219444444444,0.0688142777777777,0.0695599444444444,0.0698426111111111,0.0699423333333333,0.0699777777777778,0.0699915555555554,0.069996,0.0699976666666667,0.0699996666666665,0.0699968888888888,0.0699968888888888,0.0700005555555555
1974-03,0.0757623333333333,0.0695434761904762,0.0704049047619047,0.0707285238095238,0.0708119523809523,0.0708308095238094,0.0708356666666667,0.0708377619047618,0.070838,0.0708370476190474,0.0708387142857144,0.0708359523809523,0.0708389047619049,0.0708372857142856,0.0708379523809523
1974-04,0.0839352380952381,0.0757451428571428,0.0742123333333333,0.0738869047619048,0.0738110952380952,0.0737935714285713,0.073785380952381,0.0737861428571428,0.0737854761904761,0.0737863333333332,0.0737851428571427,0.0737866666666667,0.0737842857142856,0.0737849523809524,0.0737856190476191
1974-05,0.0855084999999999,0.0793613181818181,0.0769664545454545,0.0757093636363636,0.0749600454545454,0.0744765,0.0741442272727271,0.0739070454545455,0.0737299999999999,0.0735974545454545,0.073491590909091,0.0734109545454544,0.0733445,0.0732949545454545,0.0732479999999999
1974-06,0.08402435,0.0776566499999999,0.07598305,0.07540135,0.0751406,0.0750017999999999,0.0749199999999999,0.0748658000000001,0.0748322999999999,0.0748090999999999,0.0747917,0.0747797000000001,0.0747704999999998,0.0747634999999999,0.0747586
1974-07,0.0848203636363636,0.0822247272727272,0.0804148181818182,0.0788286363636363,0.0773355454545455,0.0758926363636363,0.0744845909090909,0.0731052272727271,0.0717483636363637,0.0704123636363636,0.0691037272727274,0.0678128181818181,0.0665500454545453,0.0653094999999999,0.0640959545454546
1974-08,0.090638409090909,0.0821427727272727,0.080487409090909,0.0800339545454545,0.0797624545454545,0.0795366363636362,0.0793298636363637,0.0791303181818181,0.0789384090909091,0.0787515909090909,0.0785701818181819,0.0783916363636361,0.0782170909090911,0.0780496363636362,0.0778825909090907
1974-09,0.08625505,0.0801254499999999,0.0794599,0.0794052,0.0794013999999999,0.0794015,0.0794014500000001,0.0794012499999998,0.0794015,0.0794013000000001,0.0794003499999999,0.0794016499999999,0.0794029499999999,0.07940185,0.07939745
1974-10,0.0787012272727272,0.0785714090909091,0.0780556818181817,0.0774338636363636,0.0766489545454545,0.0756933181818182,0.0745859999999999,0.073352090909091,0.0720137272727272,0.0705873636363636,0.0690953636363636,0.0675488181818181,0.0659640454545456,0.0643526818181816,0.0627279545454546
1974-11,0.0745635555555555,0.0748915555555555,0.0750052222222222,0.074927,0.0746790555555556,0.0742782777777776,0.073740611111111,0.0730871666666668,0.0723265555555554,0.0714771111111111,0.0705444444444445,0.0695434444444444,0.0684836111111111,0.0673761666666665,0.0662220555555557
1974-12,0.0710810952380952,0.0698237619047619,0.0713924285714285,0.0721345238095237,0.0724084285714285,0.0725020476190477,0.0725317142857141,0.0725412380952381,0.0725459047619048,0.0725445714285714,0.0725471904761905,0.0725453809523808,0.0725463333333336,0.0725480476190473,0.0725459047619048
1975-01,0.0669832727272727,0.0720780909090909,0.0731554999999999,0.0732524090909091,0.0732600454545455,0.0732608636363635,0.0732609090909092,0.0732609090909089,0.0732610454545454,0.0732614999999998,0.0732599545454546,0.0732611363636364,0.0732607272727272,0.0732604545454546,0.0732624999999997
1975-02,0.0589772222222222,0.0669407777777777,0.0722308333333333,0.0739225,0.0744250555555555,0.0745742777777778,0.074621111111111,0.0746348888888889,0.0746403333333334,0.0746402222222222,0.0746416666666665,0.0746411111111113,0.0746413333333331,0.0746420000000001,0.0746416666666667
1975-03,0.05981425,0.06880715,0.073938,0.0753662,0.0757174,0.0757997999999999,0.07581895,0.0758222499999998,0.07582465,0.07582385,0.0758247,0.0758236000000001,0.0758238999999999,0.0758260999999999,0.0758239499999999
1975-04,0.0678837272727272,0.0789654545454545,0.0794839090909091,0.0794958181818181,0.079497,0.0794954545454544,0.0794960909090909,0.0794963636363635,0.0794956818181817,0.0794977727272727,0.0794957272727273,0.079496818181818,0.0794967272727273,0.0794960909090907,0.0794966818181821
1975-05,0.0627484761904762,0.0760217142857142,0.0787559523809524,0.0792203333333333,0.079309,0.079328238095238,0.0793322857142858,0.0793335238095236,0.0793340476190477,0.0793345238095237,0.0793340476190477,0.0793341428571429,0.0793346190476189,0.0793337619047618,0.0793331904761904
1975-06,0.0619270952380952,0.0727189047619047,0.0766472857142857,0.0777385238095238,0.0779579523809523,0.0779350952380953,0.0778581428571428,0.0777857619047619,0.0777333809523809,0.0776945238095238,0.0776718571428571,0.077656619047619,0.0776449047619047,0.0776406190476189,0.0776350476190477
1975-07,0.0697639999999999,0.0777606363636363,0.0791185454545454,0.0786204545454545,0.077838409090909,0.0772007727272727,0.0767680454545455,0.0764975,0.0763360454545455,0.0762405909090906,0.0761915,0.0761560454545454,0.0761445454545453,0.0761319090909091,0.0761296363636365
1975-08,0.0747185714285714,0.0823401904761904,0.0818365238095238,0.0805184285714286,0.0796227142857143,0.0791367142857142,0.0788938571428571,0.0787779523809524,0.0787237619047618,0.0787008095238096,0.0786899999999999,0.0786839047619047,0.0786798571428571,0.0786780476190476,0.0786800952380952
1975-09,0.0750145714285714,0.0834105714285714,0.0837107142857143,0.0824056666666666,0.0812072857142857,0.0804046190476189,0.0799259047619047,0.0796585714285715,0.0795129523809524,0.0794358095238095,0.0793964285714284,0.0793751904761903,0.0793658095238094,0.0793585714285716,0.0793566190476189
1975-10,0.0686918181818181,0.0786739090909091,0.0812003181818181,0.0814024999999999,0.0810837272727272,0.080755,0.0805235909090908,0.080376409090909,0.0802944090909091,0.0802451363636362,0.0802171818181819,0.0802043636363636,0.0801974090909092,0.0801924999999998,0.080189909090909
1975-11,0.0643677647058823,0.0759347058823529,0.0797339411764705,0.080792294117647,0.0810551176470588,0.0811033529411764,0.0810993529411765,0.081092294117647,0.0810818823529411,0.0810775294117647,0.0810768235294118,0.0810729411764704,0.0810732352941179,0.0810708823529409,0.0810743529411766
1975-12,0.065273409090909,0.0759467727272727,0.0787458181818182,0.0794667272727272,0.0796615909090909,0.0797174999999999,0.0797328636363637,0.0797385909090907,0.0797387272727273,0.0797407272727271,0.0797387727272729,0.0797410454545453,0.0797409545454543,0.0797383181818183,0.0797418181818183
1976-01,0.0575544761904762,0.0725761904761904,0.077721619047619,0.0787665714285714,0.078959,0.0789935714285713,0.0789999047619047,0.0790023809523809,0.0790022857142856,0.0790025714285713,0.0790016666666668,0.0790037619047616,0.0790013333333335,0.0790019999999999,0.0790048095238096
1976-02,0.0586505,0.0728695,0.0775968333333333,0.0786198333333333,0.0788119444444444,0.0788463888888889,0.0788513333333332,0.0788536666666667,0.078854,0.0788526666666666,0.0788526666666665,0.0788546666666665,0.0788525000000003,0.0788516111111111,0.078855222222222
1976-03,0.0613945217391304,0.0733247826086956,0.0768448695652174,0.0777648695652173,0.0779835652173912,0.0780277391304348,0.0780332173913043,0.078031652173913,0.0780302173913043,0.0780302173913043,0.0780288260869566,0.0780269130434782,0.0780281739130432,0.0780291304347828,0.078028260869565
1976-04,0.0583191904761904,0.0702315714285714,0.0747869523809523,0.076472,0.0770895714285713,0.0773167142857143,0.0774026666666667,0.0774342857142856,0.0774476190476189,0.0774513333333334,0.0774542380952381,0.077455,0.077451857142857,0.0774576666666666,0.0774536190476189
1976-05,0.06352885,0.07456575,0.0775562,0.0783751999999999,0.0786017499999999,0.07866405,0.0786816999999999,0.0786864999999999,0.07868845,0.0786865499999999,0.0786890999999999,0.0786885,0.0786872000000001,0.0786883,0.0786863999999998
1976-06,0.0645328636363636,0.0743565909090909,0.0772823636363636,0.0781458181818181,0.0783982727272727,0.0784701818181818,0.0784905454545454,0.0784960909090909,0.0784982272727272,0.0784976818181817,0.0784978636363636,0.0784969545454544,0.0784967727272727,0.078496681818182,0.0784980909090906
1976-07,0.0620085714285714,0.0726375238095238,0.0766987619047619,0.0782587619047619,0.0788604285714285,0.0790939523809523,0.0791853333333333,0.0792200952380952,0.0792361428571427,0.079241380952381,0.0792417619047618,0.0792452857142856,0.0792426190476189,0.0792453809523812,0.0792439999999998
1976-08,0.060083,0.070247909090909,0.0751125,0.0774533181818181,0.0785844090909091,0.0791345909090908,0.0794025000000001,0.0795344999999998,0.0795999545454546,0.0796300454545453,0.0796472727272727,0.0796556363636362,0.0796590454545455,0.0796628636363635,0.0796631363636364
1976-09,0.0583848095238095,0.068024238095238,0.0732095238095238,0.0760113333333333,0.0775308095238094,0.0783587142857142,0.078811238095238,0.0790594285714286,0.0791950476190476,0.079272,0.0793150952380952,0.0793363333333333,0.079351380952381,0.0793573809523807,0.0793619523809525
1976-10,0.0554031,0.0634454,0.0692150499999999,0.0732680499999999,0.0760754,0.0780057,0.0793256,0.0802260999999999,0.08083995,0.08126215,0.081548,0.0817490999999999,0.08188455,0.08198075,0.0820486
1976-11,0.053483947368421,0.0618402631578947,0.0676363157894736,0.0716954736842105,0.0745679473684211,0.0766226842105262,0.0781049999999999,0.0791868947368421,0.0799858421052632,0.0805793157894737,0.0810221578947366,0.0813630000000001,0.0816167894736841,0.0818161578947369,0.0819668947368419
1976-12,0.049493909090909,0.0576277272727272,0.0634891818181818,0.0676666363636364,0.0706345909090908,0.0727465909090909,0.0742545454545455,0.0753377272727272,0.0761198181818181,0.076686090909091,0.0771021818181816,0.0774064545454544,0.0776290454545457,0.0777978636363635,0.0779212727272726
1977-01,0.0539087142857142,0.0636068095238095,0.0692984761904762,0.072285619047619,0.073768,0.0744752380952381,0.0748014761904762,0.0749455714285712,0.0750045238095239,0.0750246190476189,0.0750301904761905,0.0750267619047618,0.0750230476190476,0.0750216190476189,0.0750186190476189
1977-02,0.055177,0.0659493157894736,0.0714664210526316,0.0742417894736842,0.0756162631578947,0.0762854210526315,0.0766029473684211,0.0767522105263158,0.0768171578947368,0.0768462105263158,0.0768556315789472,0.0768569999999999,0.0768577894736842,0.0768578947368422,0.076854842105263
1977-03,0.0549184347826086,0.0660821739130434,0.0719575652173912,0.0749865217391304,0.0765272608695652,0.0773050869565217,0.0776954782608695,0.0778902608695652,0.0779874782608694,0.078034956521739,0.0780613478260869,0.0780732608695653,0.0780780869565218,0.0780846086956519,0.0780816086956521
1977-04,0.05368995,0.06457855,0.0706226,0.0740020999999999,0.07590655,0.0769882499999999,0.0776077,0.0779662999999998,0.0781752000000001,0.0782992999999998,0.0783732999999999,0.0784158000000001,0.07844235,0.0784599499999999,0.0784696
1977-05,0.0575362857142857,0.0659920952380952,0.0711653333333333,0.0743386666666667,0.0762899999999999,0.0774953333333333,0.0782402857142856,0.0787012380952382,0.0789893333333333,0.0791704761904761,0.0792829999999999,0.0793539523809524,0.0793967142857142,0.0794272857142857,0.0794442857142858
1977-06,0.0569217272727272,0.0639031818181818,0.0687311818181818,0.0720679090909091,0.074376909090909,0.0759702727272727,0.0770758636363636,0.0778405909090909,0.0783710454545454,0.0787390454545454,0.0789952727272728,0.0791739090909091,0.0792989090909089,0.0793832727272728,0.0794436363636361
1977-07,0.0582609999999999,0.0650991052631579,0.0695853684210526,0.0725322105263157,0.0744702105263158,0.075747894736842,0.076589894736842,0.0771450526315789,0.0775124736842105,0.0777567894736843,0.0779173157894737,0.0780241578947367,0.0780962105263158,0.0781413684210525,0.0781759473684209
1977-08,0.0623771739130434,0.0677518695652173,0.071016,0.0730033043478261,0.0742162173913043,0.0749573478260869,0.0754131739130434,0.075690652173913,0.0758633913043478,0.0759682608695652,0.0760328695652172,0.0760758260869566,0.0760989999999998,0.0761163043478262,0.0761244782608696
1977-09,0.0640112380952381,0.0677993333333333,0.0704145714285714,0.0722220952380952,0.0734725238095237,0.0743410952380952,0.0749418095238095,0.0753607619047618,0.0756500000000001,0.0758537142857141,0.0759953333333334,0.0760935238095239,0.076162095238095,0.0762112380952382,0.076244952380952
1977-10,0.0683104,0.0712162,0.0729219999999999,0.073975,0.0746498999999998,0.0750977,0.07539825,0.07560615,0.0757486499999999,0.0758507499999999,0.0759224,0.0759731999999999,0.0760094,0.0760372,0.0760563
1977-11,0.0681895263157894,0.0714356315789473,0.0734100526315789,0.0746241578947368,0.0753766842105262,0.0758462631578947,0.0761434210526316,0.0763317368421052,0.0764505789473684,0.0765293157894736,0.0765787368421052,0.0766118947368421,0.0766324736842104,0.0766478421052634,0.076654842105263
1977-12,0.0681125238095238,0.0724533809523809,0.0748805238095237,0.0762345238095238,0.076987380952381,0.0774050952380951,0.0776325714285713,0.0777610476190476,0.0778285238095238,0.0778644285714286,0.077885619047619,0.0778920952380951,0.0779012380952381,0.0779017142857141,0.0779043333333333
1978-01,0.0714457,0.0754511,0.0776901,0.0789016999999999,0.0795483999999999,0.0798924,0.0800766999999999,0.0801767000000001,0.0802306499999998,0.0802590500000001,0.0802763,0.0802849999999998,0.08029035,0.0802942500000001,0.0802963499999998
1978-02,0.0716925,0.0761612777777777,0.0784655555555555,0.0796653333333333,0.0802964444444444,0.0806318888888889,0.0808105555555555,0.0809071111111111,0.0809603333333334,0.0809895555555554,0.0810050555555554,0.0810130555555556,0.0810176111111111,0.0810263888888886,0.0810198333333336
1978-03,0.0713745454545454,0.0766832727272727,0.0788765,0.0797878636363636,0.0801669090909091,0.0803273636363636,0.0803948181818181,0.0804225454545455,0.080434318181818,0.0804400454545456,0.0804418181818181,0.0804439999999999,0.080443,0.0804421818181817,0.0804455909090908
1978-04,0.0730931,0.0786430999999999,0.08007005,0.08046595,0.0805818,0.0806171,0.0806282499999999,0.08063145,0.0806332999999999,0.0806333999999999,0.0806332000000001,0.0806314999999999,0.0806350499999998,0.0806334500000001,0.0806330499999998
1978-05,0.0763408095238095,0.0809876666666666,0.0812672380952381,0.0812867619047619,0.0812894285714285,0.0812886666666667,0.0812884285714286,0.0812887142857141,0.0812888571428571,0.0812886666666667,0.0812879523809524,0.0812893809523809,0.0812901428571426,0.0812879523809526,0.0812893333333331
1978-06,0.0790817727272727,0.0825577727272727,0.0826726818181818,0.0826685,0.0826656363636363,0.0826656363636363,0.0826660909090909,0.0826659090909092,0.0826657272727271,0.0826661818181819,0.0826650909090908,0.0826659090909091,0.0826661818181817,0.0826638181818182,0.0826658181818182
1978-07,0.0821678,0.0844453999999999,0.0842766499999999,0.08425095,0.0842476999999999,0.0842481999999999,0.0842471000000001,0.0842485999999999,0.0842483,0.0842463,0.0842485999999999,0.0842475999999999,0.0842470000000001,0.0842474999999998,0.0842475500000001
1978-08,0.0811112608695652,0.0822650869565217,0.0816978260869565,0.0816065217391304,0.0815945217391304,0.0815929565217392,0.081592956521739,0.0815934782608696,0.0815930869565217,0.0815944782608695,0.0815912173913044,0.0815925217391304,0.0815945217391302,0.0815932173913043,0.0815937391304346
1978-09,0.08415205,0.08185155,0.08141735,0.0813908499999999,0.0813892,0.0813874,0.0813878499999999,0.08138895,0.08138885,0.0813879500000001,0.0813869499999999,0.0813892499999999,0.0813881499999998,0.0813883500000001,0.0813878000000001
1978-10,0.0884739523809523,0.083450238095238,0.0828336666666666,0.0827958571428571,0.0827919999999999,0.0827928571428572,0.0827924285714285,0.0827928095238095,0.0827916190476191,0.0827926666666667,0.0827907142857142,0.0827937619047617,0.0827920000000002,0.0827920952380951,0.0827933333333332
1978-11,0.0969266,0.0864719999999999,0.08311255,0.0826938499999999,0.0826504999999999,0.0826445,0.0826448,0.0826451999999999,0.0826436499999999,0.08264585,0.0826439999999999,0.0826423,0.08264625,0.0826456500000001,0.0826435499999997
1978-12,0.09929035,0.0900830499999999,0.08544925,0.08450655,0.0843462999999999,0.0843203,0.0843165999999999,0.0843152,0.0843168,0.0843150999999999,0.0843154999999998,0.0843144000000001,0.0843179499999997,0.0843156500000001,0.08431425
1979-01,0.101129409090909,0.0917844090909091,0.0863629999999999,0.0851559090909091,0.0849377272727273,0.0849006363636363,0.0848948181818181,0.0848955454545454,0.0848928636363638,0.0848961363636361,0.0848930454545454,0.0848932272727274,0.0848950454545456,0.0848946818181815,0.0848951363636365
1979-02,0.0980151111111111,0.0888679999999999,0.0859922222222222,0.0856146666666666,0.0855725,0.0855684999999998,0.085567888888889,0.0855677777777776,0.0855678333333334,0.0855682777777776,0.0855683888888889,0.0855681666666667,0.0855679444444443,0.085567611111111,0.0855659444444445
1979-03,0.098130409090909,0.0901039545454545,0.0868202272727272,0.0861855909090908,0.0860802727272727,0.0860637272727272,0.0860617272727272,0.0860617272727274,0.0860603636363637,0.0860615454545453,0.0860619545454546,0.0860608636363633,0.0860600000000002,0.086061818181818,0.0860610454545456
1979-04,0.0970261499999999,0.09101795,0.08804605,0.0871672499999999,0.0869326,0.0868724,0.0868580999999999,0.0868527,0.0868518,0.086852,0.0868504999999998,0.0868522999999998,0.0868498000000002,0.0868514000000002,0.0868529999999998
1979-05,0.0975960952380952,0.0905818095238095,0.0880123809523809,0.0874474285714285,0.0873318095238095,0.087310761904762,0.0873050476190476,0.0873060952380951,0.0873037142857142,0.0873039047619046,0.0873047142857144,0.0873042380952379,0.0873037142857144,0.087303619047619,0.0873053809523809
1979-06,0.0918887142857142,0.0857459523809523,0.085210619047619,0.085173,0.0851702857142856,0.08517,0.0851690952380951,0.0851698571428571,0.0851696190476191,0.0851685714285714,0.085170238095238,0.0851706190476188,0.0851697619047622,0.0851683333333332,0.0851710476190479
1979-07,0.091577,0.0852962380952381,0.0851947619047619,0.0851942857142856,0.0851936666666667,0.0851940476190477,0.0851936666666665,0.0851940476190477,0.0851929999999999,0.0851945238095236,0.0851945714285715,0.0851921904761905,0.0851951428571429,0.085192857142857,0.0851957142857144
1979-08,0.0953600869565217,0.0867817391304347,0.0860147391304347,0.0859585652173913,0.0859542173913043,0.085954304347826,0.0859531739130434,0.0859539565217392,0.0859539565217391,0.0859543913043477,0.0859546956521739,0.0859533043478262,0.0859536956521738,0.0859536956521738,0.0859533043478262
1979-09,0.1046658947368421,0.0900305263157894,0.0879255263157894,0.0878012105263157,0.0877944736842105,0.0877946842105262,0.0877942105263157,0.0877947368421053,0.0877943157894737,0.0877938947368421,0.0877951052631578,0.0877945789473683,0.0877931052631579,0.0877952105263155,0.0877946315789475
1979-10,0.1179193181818182,0.1021479545454545,0.0975731363636363,0.0960810454545454,0.095459,0.095187,0.0950661818181818,0.0950158181818181,0.094996409090909,0.0949891363636364,0.0949859999999999,0.0949868181818183,0.0949872272727272,0.0949876818181818,0.0949877272727273
1979-11,0.1183268421052631,0.1053981052631579,0.100373894736842,0.0987076842105263,0.0984232105263158,0.0986507894736842,0.099020947368421,0.0993802105263158,0.0996842105263158,0.0999204210526315,0.1000969473684207,0.1002270526315791,0.1003201578947368,0.1003864736842106,0.100433842105263
1979-12,0.1158164,0.0986285999999999,0.0943405,0.0946758999999999,0.0962855999999999,0.0979328,0.0992541999999999,0.1002092000000001,0.1008601499999999,0.10129115,0.1015695500000002,0.1017459499999999,0.1018567999999997,0.1019242000000002,0.1019677499999995
1980-01,0.1166070454545454,0.1023795909090908,0.098076409090909,0.0983027727272727,0.1002484999999999,0.1025375909090909,0.1045681818181817,0.1061300909090909,0.1072136363636363,0.1078825454545455,0.1082316363636364,0.1083478181818182,0.1083091818181816,0.1081688181818183,0.1079793636363635
1980-02,0.1312836842105263,0.122992947368421,0.1152551578947368,0.1123762105263157,0.1127317368421054,0.1145100526315788,0.116626947368421,0.1185676842105263,0.120153789473684,0.1213765263157893,0.1222724736842109,0.1229172105263158,0.1233695263157892,0.1236915263157896,0.1239097894736842
1980-03,0.1513714761904762,0.1313573809523809,0.1176437142857143,0.1105510476190475,0.1082673333333333,0.1089716190476191,0.1113217619047619,0.1144314761904761,0.117767761904762,0.1210340476190474,0.1240661904761903,0.1268104761904762,0.1292404285714286,0.1313752857142855,0.1332364285714289
1980-04,0.128871,0.1080100476190475,0.1027479523809524,0.1027607142857143,0.1046671904761903,0.1070513809523809,0.1093097142857143,0.1112166666666666,0.1127291904761904,0.1138837619047619,0.1147431904761904,0.1153714761904765,0.1158237142857141,0.1161446666666663,0.1163714761904763
1980-05,0.0922082857142857,0.0918159047619047,0.0930790952380951,0.0960799523809524,0.0996267619047618,0.1029145714285715,0.1056030952380951,0.1076509999999999,0.1091351904761905,0.1101799523809522,0.1108970000000002,0.111379476190476,0.1116995238095239,0.1119128571428567,0.1120494761904764
1980-06,0.0814792857142857,0.0896261428571428,0.0925972857142857,0.0939778571428571,0.0951756190476191,0.0966760952380951,0.0985777142857142,0.1008324761904762,0.1033416666666667,0.1060015714285713,0.1087210952380951,0.1114297619047619,0.114068619047619,0.1166034761904761,0.1190084761904763
