Date,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1973-10,-0.009172142857142858,-0.010109285714285744,-0.009922685714285735,-0.010362111904761918,-0.011705209523809525,-0.013835178571428498,-0.016564199999999953,-0.019719273809523853,-0.02317095714285731,-0.02682524285714292,-0.03061366666666663,-0.034493085714285755,-0.03842763809523795,-0.04240618333333355
1973-11,-0.013166149999999988,-0.016062850000000004,-0.018144849999999976,-0.020083050000000005,-0.021989299999999948,-0.023887899999999976,-0.025785149999999937,-0.027681050000000054,-0.029576850000000057,-0.031471550000000084,-0.03336955000000004,-0.035265099999999786,-0.0371610500000001,-0.03905719999999997
1973-12,-0.010810928947368396,-0.011810421052631533,-0.012968486842105283,-0.01462598157894738,-0.016555213157894745,-0.018605202631578978,-0.020703202631578967,-0.02282288421052634,-0.024947823684210647,-0.027075621052631595,-0.029202423684210534,-0.031334686842105365,-0.033465313157894895,-0.035594376315789523
1974-01,-0.009916818181818172,-0.011581909090909108,-0.014094681818181846,-0.017868818181818256,-0.02235136363636355,-0.027161590909090837,-0.03211063636363639,-0.037117409090909124,-0.04214704545454553,-0.047187272727272876,-0.052230909090909015,-0.057276545454545545,-0.06232186363636363,-0.06736650000000036
1974-02,-0.001552722222222233,0.0009342222222222252,-0.00018200000000001548,-0.003626333333333287,-0.00822377777777783,-0.013380944444444487,-0.018816499999999958,-0.024399666666666764,-0.03006638888888885,-0.03578066666666674,-0.041521055555555575,-0.04728194444444428,-0.05304750000000008,-0.05881683333333326
1974-03,-0.008001924242424227,-0.01081680952380952,-0.015283668831168815,-0.02065646536796535,-0.026544054112554075,-0.03276636363636361,-0.03921862121212123,-0.04583247402597408,-0.052559292207792166,-0.05936311255411249,-0.06621996320346309,-0.0731103246753247,-0.08002736580086574,-0.08695969696969692
1974-04,-0.017661338095238108,-0.028145280952380947,-0.03742551428571428,-0.046499869047619075,-0.0555440142857144,-0.0645866357142856,-0.07363106666666677,-0.08267620952380952,-0.09172228571428578,-0.10077016904761896,-0.10981736190476157,-0.1188665785714286,-0.12791131428571437,-0.1369571666666665
1974-05,-0.01875086363636362,-0.031920500000000004,-0.04275581818181816,-0.05234222727272729,-0.06117986363636373,-0.0695334545454546,-0.07755613636363627,-0.08534122727272724,-0.09294800000000007,-0.10042349999999993,-0.10779222727272735,-0.1150819545454546,-0.12230268181818187,-0.12947677272727293
1974-06,-0.018708207142857133,-0.031170761904761896,-0.04196057380952381,-0.05216863809523814,-0.06211604761904771,-0.07192418095238096,-0.08165079999999986,-0.09132379047619049,-0.10096270952380942,-0.11057752380952374,-0.12017731904761891,-0.12976449523809525,-0.13934228095238094,-0.1489110190476191
1974-07,-0.015417554112554105,-0.029898662337662307,-0.042633004329004354,-0.053782688311688254,-0.06343994805194808,-0.0716549653679654,-0.07846184199134204,-0.08388925974025968,-0.08795857575757576,-0.09069503463203449,-0.0921220000000002,-0.09225424675324662,-0.09112676839826833,-0.08875822077922063
1974-08,-0.01603075691699607,-0.027731051383399236,-0.03921146047430821,-0.050594067193675846,-0.06167552173913041,-0.07240002766798406,-0.08277941304347827,-0.09285103557312249,-0.10265240118577082,-0.1122129920948616,-0.12155373913043502,-0.1306974624505929,-0.1396495968379449,-0.1484275375494072
1974-09,-0.019286523684210535,-0.03518486842105263,-0.049741242105263164,-0.0627944421052632,-0.0744782631578947,-0.08509323684210525,-0.09493247631578962,-0.10423314736842106,-0.11316206842105271,-0.12184147368421051,-0.13035161315789479,-0.13874994736842095,-0.14707431842105256,-0.15535043157894712
1974-10,-0.013810084415584387,-0.02827049350649348,-0.041510699134199094,-0.05320651515151516,-0.06332485064935063,-0.07188859740259747,-0.07891607359307347,-0.08441483116883115,-0.08837227272727273,-0.09076811255411261,-0.09158385714285706,-0.09079472294372289,-0.08837767316017316,-0.08432697402597407
1974-11,-0.008733455555555575,-0.01803211111111115,-0.02742553333333335,-0.036727283333333346,-0.045774988888888965,-0.054418966666666665,-0.06252607777777767,-0.06997784444444448,-0.0766697,-0.08251081111111107,-0.08742095555555567,-0.09132960000000005,-0.09417691111111119,-0.09591722777777782
1974-12,-0.007199253132832095,-0.012316699248120302,-0.01828523308270673,-0.02465012531328313,-0.03114576441102744,-0.03767781203007518,-0.04421689473684197,-0.050758343358395894,-0.057301300751879766,-0.06384181954887223,-0.07038274686716793,-0.0769236015037593,-0.08346467167919823,-0.09000861403508763
1975-01,-0.001701318181818165,-0.007549954545454554,-0.013198272727272684,-0.018232090909090934,-0.022945727272727298,-0.027521181818181847,-0.0320379545454547,-0.03653268181818185,-0.0410169999999999,-0.04549799999999986,-0.049976272727272605,-0.05445595454545464,-0.05893349999999979,-0.06341190909090903
1975-02,0.004949555555555554,0.005030722222222214,0.0016141666666666526,-0.0027483888888888836,-0.007330833333333328,-0.011962777777777808,-0.01660611111111103,-0.021249444444444474,-0.025893777777777835,-0.030536333333333318,-0.03517833333333324,-0.039822555555555736,-0.044466999999999965,-0.04910844444444455
1975-03,0.009729226190476212,0.011326980952380966,0.008117504761904759,0.003563257142857157,-0.0013233333333333985,-0.00628746666666663,-0.011268654761904806,-0.016252904761904607,-0.021240507142857246,-0.02622564285714285,-0.031214390476190623,-0.03619908571428582,-0.04118570000000016,-0.04617384761904769
1975-04,0.007861415584415554,0.003108294372294332,-0.002488709956709953,-0.008173432900432862,-0.013876861471861554,-0.01958693506493496,-0.025296883116883093,-0.03100777056277053,-0.036717119047619026,-0.04242974891774902,-0.0481388095238096,-0.05385134199134205,-0.05956311688311704,-0.06527358874458859
1975-05,0.016612841991341984,0.017557582251082254,0.014510993506493514,0.010250705627705692,0.0054182056277056745,0.0002341948051948206,-0.005191045454545518,-0.010794569264069187,-0.016531162337662386,-0.022374095238095082,-0.02829718831168837,-0.034286831168831244,-0.040326495670995666,-0.04641225757575751
1975-06,0.015729554761904754,0.01899369999999999,0.01774776428571427,0.015149840476190515,0.012193688095238145,0.009178592857142745,0.006186250000000018,0.00323278809523804,0.0003085071428570868,-0.0025943166666666934,-0.005486473809523759,-0.00837259285714291,-0.011253997619047704,-0.014136016666666681
1975-07,0.012460727272727262,0.015114909090909096,0.014824999999999977,0.013540090909090974,0.01159431818181822,0.00887813636363638,0.005215318181818029,0.0004661818181817545,-0.0054575000000001705,-0.012594363636363404,-0.020973045454545314,-0.030579045454545428,-0.04141409090909082,-0.05345004545454529
1975-08,0.007424201298701319,0.005571419913419889,0.0037688506493506746,0.0030128766233766258,0.002926798701298583,0.003119948051948096,0.003356409090909118,0.0035168658008657983,0.00354469480519487,0.0034140670995672084,0.0031157034632033898,0.0026488896103897264,0.0020186688311688017,0.0012232121212119584
1975-09,0.0051108785714285565,0.001160207142857167,-0.003145307142857129,-0.006149573809523801,-0.007955359523809546,-0.008958528571428426,-0.009483183333333312,-0.009740254761904876,-0.00985190714285722,-0.009887366666666897,-0.009882145238095386,-0.009854385714285763,-0.009818345238095216,-0.009779466666666736
1975-10,0.009879590909090907,0.009261363636363595,0.005494909090909106,0.0007413636363636233,-0.00464904545454542,-0.01081804545454551,-0.017989545454545397,-0.02635222727272718,-0.03605927272727266,-0.04720904545454535,-0.05987740909090916,-0.0741177272727272,-0.08996245454545476,-0.107427
1975-11,0.010523790849673212,0.009594307189542475,0.004787366013071906,-0.0013258725490195716,-0.008102712418300698,-0.015465454248366053,-0.02347764052287578,-0.0322433790849674,-0.04184815032679741,-0.052381235294117603,-0.06391461437908492,-0.07650394444444426,-0.09020101307189561,-0.1050498398692808
1975-12,0.004550352813852812,-3.991341991346764e-06,-0.006615285714285754,-0.013673584415584458,-0.02083312770562766,-0.028018913419913458,-0.03521053896103908,-0.042403225108225015,-0.04959738095238096,-0.05679091774891763,-0.06398430952380972,-0.07117902164502142,-0.07837192857142848,-0.08556434199134198
1976-01,0.014523614718614727,0.01510292424242421,0.010633714285714302,0.005127188311688402,-0.0005709480519480725,-0.0063036103896101925,-0.012042606060605976,-0.017783941558441485,-0.023524727272727308,-0.029267344155844033,-0.03500787445887449,-0.04075090909090889,-0.04649178787878788,-0.052231287878788
1976-02,0.008290277777777778,0.007651611111111102,0.003977277777777739,-0.00021750000000003017,-0.00445516666666667,-0.00868044444444454,-0.01289688888888884,-0.01711022222222213,-0.021324000000000003,-0.02553500000000019,-0.02974655555555538,-0.03395988888888878,-0.03817038888888901,-0.04238033333333346
1976-03,0.0074126282608695665,0.008025845652173916,0.006547176086956499,0.004499706521739158,0.002315941304347882,0.00010715217391311926,-0.0021038152173913777,-0.004310817391304386,-0.006517184782608695,-0.008722702173912952,-0.010927928260869454,-0.013130941304347707,-0.015333015217391097,-0.017538195652174002
1976-04,0.020646264069264078,0.029898601731601762,0.03460746753246756,0.03763246753246759,0.0400383506493507,0.04221772727272734,0.044311424242424194,0.0463728203463203,0.04842297402597408,0.05046736796536801,0.05250994805194799,0.05455167532467532,0.05659590909090896,0.05863492424242446
1976-05,0.012492864285714264,0.01668306666666665,0.01834719999999994,0.01928099999999998,0.020007488095238044,0.020675723809523858,0.021327547619047524,0.021975095238095252,0.022621169047619002,0.023268666666666812,0.023913709523809765,0.024559828571428674,0.02520639047619032,0.025851280952380748
1976-06,0.008186041125541131,0.01047673593073594,0.010932896103896105,0.010745030303030277,0.010281852813852875,0.009669813852813867,0.008965030303030329,0.008202320346320312,0.007398616883116847,0.006572792207792298,0.005731547619047615,0.004879497835497924,0.004023344155844176,0.003161709956709856
1976-07,0.015752064935064952,0.022233086580086603,0.024154779220779216,0.023734426406926357,0.022074770562770574,0.019748863636363745,0.017061030303030356,0.014176980519480631,0.011181428571428509,0.008131547619047497,0.005045831168831116,0.0019450909090907298,-0.001165619047619082,-0.004281363636363722
1976-08,0.022257190476190472,0.03384580519480519,0.039251733766233796,0.041421129870129955,0.04197343506493505,0.04173270129870131,0.04110815367965358,0.04029741558441556,0.03939827056277055,0.03845822510822515,0.03749485714285715,0.03651907792207808,0.0355380800865802,0.03455531168831193
1976-09,0.025025761904761884,0.04071223809523811,0.049908380952380926,0.05510433333333331,0.05797814285714281,0.059545333333333283,0.06039266666666682,0.06084619047619061,0.061086952380952575,0.061211380952381045,0.06127147619047618,0.06130095238095229,0.06130814285714287,0.06130738095238103
1976-10,0.023270809090909103,0.04102572727272727,0.053213177272727286,0.06102885454545459,0.06570845454545454,0.06822634545454542,0.06927715454545447,0.06934546363636368,0.06875064999999997,0.06770568181818187,0.06636204545454544,0.06481035454545475,0.06311830454545458,0.0613274636363636
1976-11,0.022450758513931884,0.040344436532507744,0.053500414860681134,0.06286005882352941,0.06939546439628475,0.07387213312693502,0.07685942724458211,0.07875441486068113,0.07984610216718258,0.08034360990712064,0.08039439318885444,0.08010462848297217,0.07955872136222897,0.07881691640866861
1976-12,0.02645286363636362,0.04757095454545454,0.06354849999999998,0.07554345454545455,0.08462636363636364,0.09161263636363651,0.09709668181818173,0.10149768181818183,0.1051185909090909,0.10817127272727275,0.11081013636363643,0.11314463636363634,0.11525390909090891,0.11719786363636372
1977-01,0.018667476190476193,0.03278228571428571,0.042250380952380914,0.048923761904761956,0.054149333333333285,0.05867399999999996,0.06287490476190467,0.06693161904761909,0.07092966666666652,0.07490671428571445,0.07888028571428558,0.0828548571428573,0.08683380952380955,0.09081700000000022
1977-02,0.017692499999999993,0.029340017543859696,0.036493429824561434,0.04106358479532168,0.0442937105263158,0.04685962280701749,0.0491103421052631,0.05121213157894738,0.053247640350877194,0.05525409649122797,0.05725313157894723,0.0592486315789476,0.0612424532163745,0.06323978070175434
1977-03,0.018406347826086966,0.029169043478260895,0.03497634782608702,0.03797339130434782,0.039473869565217395,0.04020200000000004,0.04053817391304351,0.040678130434782606,0.04072086956521745,0.04071473913043497,0.040680304347826185,0.04063521739130413,0.040586260869565155,0.04052991304347828
1977-04,0.016541621428571414,0.026750023809523786,0.03259942380952376,0.03568689523809523,0.03709705952380945,0.0375114761904762,0.03733806190476182,0.03681938095238093,0.036095514285714246,0.0352504523809525,0.03433215238095257,0.0333682095238095,0.03238352619047615,0.031377195238095144
1977-05,0.017029464285714307,0.02859356904761909,0.035803435714285764,0.040066519047619015,0.04244056904761909,0.04362693571428575,0.04407315000000009,0.0440603619047619,0.04375757857142845,0.04327620238095228,0.04268170238095234,0.04201495000000008,0.04130653571428586,0.04056564999999998
1977-06,0.017434863636363637,0.03081404545454547,0.04022868181818179,0.04655904545454542,0.0506523181818182,0.05317259090909093,0.054592818181818215,0.055250454545454575,0.055377090909090876,0.055135909090909097,0.05463759090909076,0.05396045454545434,0.0531582272727274,0.0522730454545452
1977-07,0.014376523809523818,0.025976180451127824,0.03464957393483708,0.04097779197994988,0.045601533834586365,0.04903897243107768,0.05166917293233091,0.05376026315789472,0.055489170426065264,0.056974142857142744,0.05830211278195473,0.059520573934837,0.060669744360902327,0.061772375939849626
1977-08,0.007870735177865594,0.0152313656126482,0.02166868379446637,0.027249788537549384,0.032168162055335896,0.03661331422924912,0.04073464031620549,0.04464394268774707,0.04841059683794457,0.05208960869565215,0.05571237549407115,0.05929559486166002,0.06285945849802377,0.06640629051383395
1977-09,0.004012999999999996,0.00942319047619048,0.01501995238095239,0.020328666666666613,0.025214857142857157,0.02968499999999997,0.033802619047619116,0.03763690476190485,0.041258904761904754,0.044720285714285775,0.0480612857142857,0.05131914285714279,0.054514428571428526,0.057665142857142866
1977-10,-0.004864999999999994,-0.006866150000000029,-0.0065201000000000425,-0.00441970000000004,-0.0010638999999999094,0.0031640000000000418,0.007991849999999953,0.013225649999999908,0.01873914999999997,0.024436400000000066,0.030263099999999918,0.03617445000000001,0.04214580000000005,0.04815720000000005
1977-11,-0.006349263157894754,-0.010148578947368432,-0.01186315789473686,-0.01191936842105263,-0.01067336842105266,-0.008414631578947403,-0.005371157894736918,-0.001717052631578904,0.0024116842105264477,0.006904526315789465,0.011688789473684395,0.016693684210526354,0.02187736842105286,0.027196421052631363
1977-12,-0.01048479653679655,-0.01944899567099568,-0.026662883116883064,-0.032262816017316044,-0.03650360606060613,-0.039654155844155804,-0.04194899999999988,-0.043590229437229434,-0.044732662337662245,-0.04549490909090923,-0.045974073593073796,-0.0462371233766232,-0.04634049783549785,-0.04632093939393931
1978-01,-0.007838890476190477,-0.013991514285714296,-0.019395995238095293,-0.024529695238095256,-0.029602857142857125,-0.034693780952380876,-0.03982490952380954,-0.044997085714285706,-0.05020311666666663,-0.05543197619047621,-0.060681514285714416,-0.06594346666666659,-0.0712121976190477,-0.07648782857142886
1978-02,-0.005743184210526338,-0.010438040935672514,-0.014661807017543847,-0.018710877192982388,-0.022721900584795306,-0.02675084210526315,-0.030809187134502834,-0.03489914035087712,-0.03901326315789474,-0.043147187134502905,-0.047295242690058435,-0.05145050877192977,-0.0556102251461987,-0.05978177192982433
1978-03,-0.005292371541501979,-0.010018079051383445,-0.01390805731225301,-0.017168660079051414,-0.020030482213438817,-0.022662367588932843,-0.02516692490118575,-0.027601992094861784,-0.03000135375494071,-0.03238005138339937,-0.034748608695652196,-0.0371145217391303,-0.03947291304347842,-0.041833486166007995
1978-04,-0.00851455000000001,-0.016535049999999954,-0.022603000000000054,-0.02716239999999999,-0.030755950000000046,-0.033765349999999986,-0.036427300000000065,-0.03888355,-0.04121755000000006,-0.04347765000000005,-0.045695050000000084,-0.04788420000000006,-0.05005929999999993,-0.05222315000000001
1978-05,-0.010348714285714287,-0.02017104761904765,-0.027099619047619046,-0.032096380952380994,-0.0358904761904762,-0.03893885714285728,-0.041526047619047664,-0.04382542857142847,-0.045943809523809505,-0.0479494761904763,-0.04988347619047629,-0.051776142857142944,-0.05363899999999989,-0.05548266666666669
1978-06,-0.01517859090909092,-0.029005181818181833,-0.03960995454545456,-0.047901545454545516,-0.0545969090909091,-0.06018668181818178,-0.06501218181818182,-0.0693070454545456,-0.07323372727272727,-0.07690463636363644,-0.08039581818181808,-0.0837628181818182,-0.0870457272727271,-0.09026590909090916
1978-07,-0.017068694736842097,-0.03192872631578943,-0.04367316578947365,-0.05345390526315784,-0.06195371052631575,-0.06961201578947367,-0.07671406315789485,-0.0834501894736842,-0.08994169999999989,-0.09627068421052619,-0.10249512631578937,-0.10864651578947347,-0.11475214736842108,-0.12082369999999996
1978-08,-0.013359391304347837,-0.024608478260869565,-0.03330299999999997,-0.04069330434782603,-0.0473304782608695,-0.05351026086956523,-0.05941256521739119,-0.06514265217391296,-0.07076747826086954,-0.0763290869565218,-0.08184447826086966,-0.0873380000000003,-0.09281621739130436,-0.09828495652173902
1978-09,-0.016352716666666683,-0.02778969523809524,-0.03698494999999999,-0.04490327619047621,-0.05195138095238097,-0.058396971428571504,-0.06442405952380956,-0.07016300952380947,-0.07569814523809534,-0.08109076190476203,-0.08638418809523804,-0.09161134285714298,-0.09678825476190464,-0.10193165238095267
1978-10,-0.017257752380952382,-0.027785990476190486,-0.036644657142857084,-0.04479061428571435,-0.052484914285714224,-0.05987952142857145,-0.06706579999999995,-0.0741099595238095,-0.08105082857142865,-0.08792109523809533,-0.09473860952380964,-0.10152297142857136,-0.10827777142857153,-0.11501356666666662
1978-11,-0.02549096842105264,-0.038552915789473646,-0.047041307894736845,-0.05435847368421051,-0.06116271052631575,-0.06766378947368415,-0.07397685263157897,-0.08017147368421054,-0.08628580789473686,-0.09235292105263163,-0.09838502631578941,-0.10439485263157902,-0.11039326052631562,-0.11638406842105267
1978-12,-0.026836969047619078,-0.042039495238095276,-0.051254221428571445,-0.05877339047619046,-0.06571459523809525,-0.07240232380952394,-0.07895787619047623,-0.08544455238095239,-0.09189692380952386,-0.0983264047619048,-0.10474980952380952,-0.11116297142857146,-0.11757920714285708,-0.12399052380952391
1979-01,-0.02567830909090907,-0.03977261818181815,-0.04723391818181816,-0.05284142727272734,-0.05788675454545461,-0.06271069090909104,-0.06742880909090904,-0.07209370454545466,-0.07672751818181839,-0.08134735454545444,-0.08595540000000007,-0.09055827727272742,-0.09515907272727292,-0.09975740454545462
1979-02,-0.021853833333333336,-0.03225627777777777,-0.03858316666666674,-0.04390138888888896,-0.048842000000000066,-0.05359994444444445,-0.0582607222222223,-0.06286816666666657,-0.06744644444444454,-0.07200966666666671,-0.07656500000000006,-0.08111555555555568,-0.08565711111111136,-0.09020488888888874
1979-03,-0.021447136363636363,-0.0326745909090909,-0.03970695454545452,-0.04572563636363629,-0.05147854545454543,-0.05714745454545454,-0.06278663636363623,-0.06841404545454564,-0.07403436363636372,-0.07965409090909091,-0.08527204545454557,-0.09088990909090887,-0.09650772727272737,-0.10212395454545452
1979-04,-0.018383050000000012,-0.029330950000000036,-0.03691105000000004,-0.04349649999999998,-0.04981200000000001,-0.05605615000000007,-0.06228279999999996,-0.06850220000000005,-0.07472060000000012,-0.08093939999999998,-0.08715839999999984,-0.09337564999999991,-0.099592,-0.10581035000000037
1979-05,-0.016608428571428566,-0.025922999999999988,-0.032648619047619024,-0.03880661904761902,-0.04484976190476182,-0.05087209523809523,-0.05688842857142874,-0.06290566666666676,-0.06892071428571424,-0.07493666666666644,-0.08095199999999993,-0.08696609523809519,-0.09298185714285702,-0.09899614285714299
1979-06,-0.009330941558441538,-0.012404212121212094,-0.01494633116883115,-0.01745369480519482,-0.019958344155844132,-0.022462253246753272,-0.024965439393939193,-0.027469569264069238,-0.02997300649350637,-0.032476487012987054,-0.03498081601731601,-0.03748525324675306,-0.03999119696969705,-0.04249371212121206
1979-07,-0.007131600000000016,-0.00815118809523814,-0.009095000000000006,-0.010041585714285692,-0.010987052380952475,-0.011934000000000097,-0.012879066666666703,-0.013824814285714346,-0.014771514285714313,-0.015717438095238054,-0.01666440952380964,-0.01760959999999999,-0.018557242857143094,-0.019502549999999994
1979-08,-0.013095000000000023,-0.018178913043478254,-0.022587130434782624,-0.02695117391304354,-0.031312434782608714,-0.035673782608695706,-0.04003347826086957,-0.04439434782608699,-0.04875382608695657,-0.05311699999999987,-0.05747917391304337,-0.061837956521739304,-0.0661984347826088,-0.07055839130434795
1979-09,-0.022814344736842074,-0.03142752105263155,-0.037962197368421075,-0.04437420789473687,-0.050781281578947374,-0.057188115789473665,-0.0635933763157894,-0.0699992631578947,-0.07640562894736833,-0.08281257368421055,-0.0892184289473684,-0.09562485789473682,-0.10202961315789469,-0.10843702368421013
1979-10,-0.0344690800865801,-0.05378336796536799,-0.06856064718614717,-0.08184969264069274,-0.09451583549783553,-0.106910406926407,-0.11918377922077932,-0.13140797835497836,-0.14361172077922063,-0.15581014285714284,-0.16800238095238101,-0.18019719913419913,-0.1923923311688312,-0.20458667965367977
1979-11,-0.03185484210526318,-0.05414039736842105,-0.07182044210526314,-0.08787762631578952,-0.10365633684210532,-0.11966232631578946,-0.13603807368421053,-0.15277463421052642,-0.16981299473684222,-0.18708941578947383,-0.20454406315789456,-0.22212486578947369,-0.23979937368421037,-0.25754229736842116
1979-12,-0.025733350000000016,-0.03891269999999998,-0.04874664999999999,-0.05907624999999998,-0.07104154999999994,-0.08465775000000002,-0.09959674999999994,-0.11548914999999997,-0.13203419999999993,-0.14900985000000005,-0.16626500000000016,-0.18369300000000038,-0.20123414999999995,-0.21884410000000015
1980-01,-0.024822636363636366,-0.04083922727272729,-0.05375972727272724,-0.06712477272727266,-0.08247263636363625,-0.10011540909090913,-0.11978804545454538,-0.14102527272727253,-0.16334277272727274,-0.18633227272727285,-0.20967068181818185,-0.2331234545454545,-0.2565379545454546,-0.2798116363636364
1980-02,-0.04241568421052633,-0.07941640935672512,-0.10905690058479528,-0.13586061111111097,-0.1630238479532165,-0.19196601169590638,-0.22302518128654975,-0.25602503216374267,-0.2906105438596491,-0.32641868128654944,-0.36312298830409356,-0.40047225438596507,-0.4382741695906433,-0.4763997514619884
1980-03,-0.06126752164502164,-0.1058046753246753,-0.1372627987012987,-0.1617335735930735,-0.18393717965367962,-0.2068470714285715,-0.23210710606060603,-0.2604782186147184,-0.2921844350649351,-0.3271565281385279,-0.36516185497835496,-0.40591233116883096,-0.44909094155844154,-0.4944051818181815
1980-04,-0.037853049999999985,-0.05781704761904756,-0.07339775,-0.08922586428571429,-0.10702065476190466,-0.1272139357142857,-0.14967095000000002,-0.17403581666666662,-0.19991300714285704,-0.2269462690476191,-0.25483715952380964,-0.28335883571428594,-0.31233114999999984,-0.34162281666666633
1980-05,-0.001626476190476192,-0.00542999999999999,-0.011061666666666664,-0.01980980952380959,-0.03212580952380942,-0.04773533333333327,-0.06603233333333328,-0.08637961904761896,-0.1082109047619049,-0.13108614285714273,-0.15467890476190507,-0.17875466666666665,-0.20315057142857154,-0.2277580476190473
1980-06,0.0042666666666666825,-0.00014885714285713114,-0.007573142857142848,-0.016380714285714318,-0.02638633333333336,-0.037893333333333404,-0.051301190476190486,-0.06696404761904758,-0.08513714285714287,-0.10596847619047618,-0.1295189523809525,-0.15577895238095224,-0.18467923809523795,-0.2161116666666662
1980-07,-0.0005560346320346299,-0.007708454545454532,-0.018502168831168828,-0.0313948658008658,-0.04572995454545435,-0.06142978787878793,-0.07877360389610376,-0.09824119480519487,-0.1204012164502166,-0.1458412813852814,-0.17511999999999994,-0.2087273116883117,-0.2470880909090909,-0.2905315584415582
1980-08,-0.012909784679089056,-0.03310828364389236,-0.05359424223602487,-0.07353816770186337,-0.09364548240165636,-0.11477497515527944,-0.13756163768115948,-0.16238772877846797,-0.1894260993788821,-0.21870578467908908,-0.2501688612836438,-0.28369983229813645,-0.3191533271221535,-0.35637559420289844
1980-09,-0.021250902255639095,-0.04761337593984963,-0.07167259398496237,-0.09326121553884706,-0.11380381704260648,-0.13474336842105275,-0.1571116315789474,-0.18149583959899743,-0.20813670676691712,-0.2370475062656641,-0.2681044511278198,-0.30111706015037576,-0.3358606115288222,-0.37212045614035094
1980-10,-0.01701172727272726,-0.0342516363636364,-0.05018581818181819,-0.06563231818181817,-0.08143254545454545,-0.0982169545454544,-0.11636081818181818,-0.136024,-0.1572171363636363,-0.17985695454545478,-0.20380300000000004,-0.22888972727272736,-0.2549609545454544,-0.28185904545454543
1980-11,-0.0289095417956656,-0.05114341176470591,-0.0719518452012384,-0.09239428173374606,-0.11252072755417955,-0.13228654489164096,-0.15170798142414857,-0.17083482972136202,-0.18972587925696596,-0.2084424024767805,-0.22702776160990715,-0.2455231919504645,-0.26394995356037143,-0.2823294643962847
1980-12,-0.04341694545454548,-0.07237608181818185,-0.0983521818181818,-0.12098667272727277,-0.14121069090909094,-0.15983521818181817,-0.1774083818181817,-0.19429886818181813,-0.21074762727272717,-0.22691325909090893,-0.24290289999999987,-0.25877705454545447,-0.27458639999999984,-0.29035183181818197
1981-01,-0.031186409090909098,-0.049405619047619045,-0.06858979870129871,-0.08631063203463206,-0.10171394588744585,-0.1149652402597403,-0.1265575303030303,-0.13700417965367973,-0.14675068181818174,-0.15612856926406915,-0.16537770346320324,-0.1746640454545455,-0.18409051298701284,-0.19370053030303025
1981-02,-0.014150385964912277,-0.02218278362573098,-0.03369568421052635,-0.04508216959064318,-0.054758339181286614,-0.062333280701754396,-0.06797248538011683,-0.07202769590643279,-0.07485844736842132,-0.07679480701754351,-0.07808415204678346,-0.07892173684210516,-0.07943943274853774,-0.07973764327485358
1981-03,0.000555517316017301,-0.007907268398268441,-0.02346385714285726,-0.041303432900433035,-0.058438677489177526,-0.0732244155844155,-0.08490071212121197,-0.093239541125541,-0.09831322077922089,-0.10035403030303047,-0.09965269047619063,-0.09651821645021663,-0.09125079437229455,-0.08412132034632014
1981-04,-0.027692761904761942,-0.0571997142857143,-0.08651200000000003,-0.11277676190476199,-0.13553485714285712,-0.15528471428571428,-0.17270633333333324,-0.18840390476190488,-0.20284595238095232,-0.2163825714285717,-0.22926923809523797,-0.24169642857142853,-0.2537989523809528,-0.2656728571428571
1981-05,-0.06150139523809524,-0.10716240000000009,-0.14274189761904765,-0.1723814857142858,-0.19819621428571432,-0.2212190190476191,-0.2421739190476191,-0.26164082857142845,-0.280061726190476,-0.2977669761904761,-0.3149909999999999,-0.3318918761904762,-0.34858186904761956,-0.36513304285714276
1981-06,-0.05206390259740257,-0.092135935064935,-0.1253210324675325,-0.15446145887445878,-0.18123790909090914,-0.2058976493506493,-0.22825330952380957,-0.24808932467532457,-0.26526288961038963,-0.27971611255411283,-0.29146071428571424,-0.30056827705627726,-0.30713893722943736,-0.31130459740259725
1981-07,-0.0572885909090909,-0.10132045454545462,-0.13901595454545457,-0.1720711363636364,-0.2018483181818181,-0.22893040909090917,-0.25333577272727253,-0.27476318181818166,-0.2927703636363636,-0.30687181818181813,-0.3166093181818181,-0.32158136363636375,-0.3214583181818184,-0.31600168181818183
1981-08,-0.05220671428571427,-0.094027,-0.12980938095238095,-0.16116990476190482,-0.18914123809523828,-0.21425719047619038,-0.23675614285714272,-0.25677457142857163,-0.2744264285714285,-0.28983657142857144,-0.30315114285714306,-0.3145283333333332,-0.3241279047619047,-0.33211519047619065
1981-09,-0.04385328571428572,-0.08536100000000006,-0.12212633333333332,-0.1561049047619048,-0.188033619047619,-0.21793242857142853,-0.24566590476190459,-0.2711598095238095,-0.2944503809523809,-0.31565752380952367,-0.33496166666666666,-0.35257180952380957,-0.36868719047619064,-0.38351004761904745
1981-10,-0.032634906926406915,-0.06910591774891778,-0.10312208441558451,-0.1344751904761905,-0.16383602813852816,-0.19181244155844146,-0.21881280303030304,-0.24508476839826832,-0.27077490259740233,-0.29597532467532484,-0.3207628939393937,-0.3451890324675325,-0.3693079761904762,-0.39317503030303025
1981-11,0.0006038758169934766,-0.007150450980392131,-0.016637303921568702,-0.026172124183006573,-0.035576470588235154,-0.04515082352941163,-0.055328486928104714,-0.06654673856209142,-0.07915782352941164,-0.09342918954248364,-0.10953576797385617,-0.1275735882352939,-0.1475683464052288,-0.16949659477124163
