Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15
1974-06,0.07118204761904762,0.052473840476190484,0.04001128571428572,0.029221473809523807,0.019013409523809477,0.009065999999999907,-0.0007421333333333391,-0.01046875238095224,-0.020141742857142875,-0.029780661904761807,-0.03939547619047612,-0.048995271428571296,-0.05858244761904763,-0.06816023333333332,-0.07772897142857149
1974-07,0.08253557142857143,0.06711801731601733,0.05263690909090912,0.03990256709956708,0.028752883116883177,0.01909562337662335,0.010880606060606035,0.00407372943722939,-0.0013536883116882503,-0.005423004329004333,-0.008159463203463058,-0.009586428571428773,-0.009718675324675186,-0.008591196969696901,-0.006222649350649201
1974-08,0.08529,0.06925924308300394,0.05755894861660077,0.0460785395256918,0.03469593280632416,0.023614478260869598,0.012889972332015942,0.002510586956521732,-0.007561035573122488,-0.017362401185770815,-0.026922992094861598,-0.03626373913043501,-0.045407462450592906,-0.05435959683794489,-0.06313753754940721
1974-09,0.08063831578947368,0.06135179210526315,0.04545344736842105,0.03089707368421052,0.017843873684210476,0.006160052631578983,-0.004454921052631566,-0.014294160526315935,-0.023594831578947373,-0.03252375263157903,-0.04120315789473683,-0.04971329736842112,-0.058111631578947276,-0.0664360026315789,-0.07471211578947345
1974-10,0.07152314285714285,0.05771305844155847,0.043252649350649375,0.03001244372294376,0.018316627705627697,0.008198292207792224,-0.0003654545454546132,-0.007392930735930614,-0.012891688311688299,-0.016849129870129875,-0.01924496969696976,-0.02006071428571421,-0.01927158008658003,-0.016854530303030302,-0.012803831168831215
1974-11,0.0739732,0.06523974444444443,0.05594108888888885,0.046547666666666654,0.037245916666666656,0.028198211111111038,0.019554233333333337,0.011447122222222328,0.003995355555555524,-0.0026964999999999906,-0.008537611111111065,-0.013447755555555663,-0.01735640000000005,-0.02020371111111119,-0.02194402777777782
1974-12,0.07164857894736841,0.06444932581453632,0.05933187969924811,0.05336334586466168,0.04699845363408528,0.04050281453634097,0.03397076691729323,0.02743168421052644,0.020890235588972517,0.014347278195488644,0.007806759398496177,0.0012658320802004797,-0.005275022556390896,-0.01181609273182982,-0.018360035087719218
1975-01,0.07290395454545455,0.07120263636363638,0.065354,0.059705681818181866,0.054671863636363616,0.04995822727272725,0.0453827727272727,0.04086599999999985,0.0363712727272727,0.03188695454545465,0.02740595454545469,0.022927681818181944,0.01844799999999991,0.013970454545454758,0.009492045454545517
1975-02,0.06766677777777778,0.07261633333333334,0.0726975,0.06928094444444444,0.0649183888888889,0.060335944444444456,0.055703999999999976,0.051060666666666754,0.04641733333333331,0.04177299999999995,0.037130444444444466,0.03248844444444454,0.027844222222222048,0.02319977777777782,0.018558333333333232
1975-03,0.07576233333333332,0.08549155952380953,0.08708931428571429,0.08387983809523808,0.07932559047619048,0.07443899999999992,0.06947486666666669,0.06449367857142851,0.05950942857142871,0.054521826190476075,0.04953669047619047,0.0445479428571427,0.039563247619047504,0.03457663333333316,0.02958848571428563
1975-04,0.0839352380952381,0.09179665367965366,0.08704353246753244,0.08144652813852815,0.07576180519480524,0.07005837662337655,0.06434830303030314,0.05863835497835501,0.052927467532467576,0.04721811904761908,0.041505489177489086,0.03579642857142851,0.030083896103896057,0.024372121212121067,0.018661649350649512
1975-05,0.08550849999999999,0.10212134199134197,0.10306608225108224,0.1000194935064935,0.09575920562770568,0.09092670562770566,0.08574269480519481,0.08031745454545447,0.0747139307359308,0.0689773376623376,0.0631344047619049,0.05721131168831162,0.05122166883116874,0.04518200432900432,0.03909624242424248
1975-06,0.08402435000000001,0.09975390476190477,0.10301805,0.10177211428571428,0.09917419047619053,0.09621803809523816,0.09320294285714276,0.09021060000000003,0.08725713809523805,0.0843328571428571,0.08143003333333332,0.07853787619047625,0.0756517571428571,0.07277035238095231,0.06988833333333333
1975-07,0.08482036363636364,0.0972810909090909,0.09993527272727273,0.09964536363636362,0.09836045454545461,0.09641468181818186,0.09369850000000002,0.09003568181818167,0.08528654545454539,0.07936286363636347,0.07222600000000023,0.06384731818181832,0.05424131818181821,0.04340627272727282,0.031370318181818346
1975-08,0.09063840909090909,0.09806261038961041,0.09620982900432898,0.09440725974025976,0.09365128571428571,0.09356520779220767,0.09375835714285718,0.09399481818181821,0.09415527489177489,0.09418310389610396,0.0940524761904763,0.09375411255411248,0.09328729870129882,0.09265707792207789,0.09186162121212105
1975-09,0.08625505,0.09136592857142856,0.08741525714285717,0.08310974285714287,0.0801054761904762,0.07829969047619045,0.07729652142857157,0.07677186666666669,0.07651479523809512,0.07640314285714278,0.0763676833333331,0.07637290476190461,0.07640066428571424,0.07643670476190478,0.07647558333333326
1975-10,0.07870122727272727,0.08858081818181818,0.08796259090909087,0.08419613636363638,0.0794425909090909,0.07405218181818185,0.06788318181818176,0.06071168181818187,0.05234900000000009,0.04264195454545461,0.03149218181818192,0.01882381818181811,0.004583500000000074,-0.011261227272727492,-0.028725772727272725
1975-11,0.07456355555555556,0.08508734640522878,0.08415786274509804,0.07935092156862747,0.07323768300653599,0.06646084313725487,0.05909810130718951,0.051085915032679785,0.04232017647058817,0.032715405228758154,0.02218232026143796,0.010648941176470639,-0.0019403888888887,-0.015637457516340048,-0.030486284313725243
1975-12,0.07108109523809523,0.07563144805194805,0.07107710389610389,0.06446580952380948,0.05740751082251078,0.050247967532467575,0.04306218181818178,0.035870556277056154,0.02867787012987022,0.021483714285714273,0.014290177489177602,0.007096785714285514,-9.792640692618537e-05,-0.0072908333333332465,-0.014483246753246748
1976-01,0.06698327272727272,0.08150688744588745,0.08208619696969693,0.07761698701298703,0.07211046103896113,0.06641232467532465,0.06067966233766253,0.05494066666666675,0.04919933116883124,0.043458545454545416,0.03771592857142869,0.031975398268398236,0.02623236363636383,0.020491484848484842,0.014751984848484723
1976-02,0.05897722222222223,0.06726750000000001,0.06662883333333333,0.06295449999999997,0.0587597222222222,0.05452205555555556,0.05029677777777769,0.04608033333333339,0.0418670000000001,0.03765322222222223,0.03344222222222204,0.02923066666666685,0.025017333333333447,0.02080683333333322,0.016596888888888772
1976-03,0.05981425,0.06722687826086957,0.06784009565217392,0.0663614260869565,0.06431395652173916,0.06213019130434788,0.05992140217391312,0.05771043478260862,0.05550343260869561,0.053297065217391304,0.05109154782608705,0.048886321739130545,0.04668330869565229,0.0444812347826089,0.042276054347826
1976-04,0.06788372727272728,0.08852999134199135,0.09778232900432904,0.10249119480519484,0.10551619480519486,0.10792207792207797,0.11010145454545461,0.11219515151515147,0.11425654761904758,0.11630670129870135,0.11835109523809528,0.12039367532467526,0.1224354025974026,0.12447963636363624,0.12651865151515174
1976-05,0.0627484761904762,0.07524134047619047,0.07943154285714285,0.08109567619047614,0.08202947619047618,0.08275596428571425,0.08342420000000006,0.08407602380952373,0.08472357142857145,0.0853696452380952,0.08601714285714301,0.08666218571428597,0.08730830476190488,0.08795486666666652,0.08859975714285695
1976-06,0.06192709523809523,0.07011313636363636,0.07240383116883117,0.07285999134199134,0.07267212554112551,0.07220894805194811,0.0715969090909091,0.07089212554112556,0.07012941558441554,0.06932571212121208,0.06849988744588753,0.06765864285714285,0.06680659307359316,0.06595043939393941,0.06508880519480509
1976-07,0.06976399999999999,0.08551606493506494,0.0919970865800866,0.09391877922077921,0.09349842640692635,0.09183877056277057,0.08951286363636374,0.08682503030303035,0.08394098051948062,0.0809454285714285,0.07789554761904749,0.07480983116883111,0.07170909090909072,0.06859838095238091,0.06548263636363627
1976-08,0.07471857142857143,0.0969757619047619,0.10856437662337662,0.11397030519480522,0.11613970129870138,0.11669200649350647,0.11645127272727274,0.115826725108225,0.11501598701298699,0.11411684199134198,0.11317679653679658,0.11221342857142858,0.1112376493506495,0.11025665151515163,0.10927388311688335
1976-09,0.07501457142857143,0.10004033333333331,0.11572680952380954,0.12492295238095236,0.13011890476190474,0.13299271428571424,0.13455990476190471,0.13540723809523825,0.13586076190476204,0.136101523809524,0.13622595238095248,0.1362860476190476,0.13631552380952372,0.1363227142857143,0.13632195238095246
1976-10,0.06869181818181819,0.09196262727272729,0.10971754545454546,0.12190499545454547,0.12972067272727278,0.13440027272727273,0.1369181636363636,0.13796897272727265,0.13803728181818187,0.13744246818181816,0.13639750000000006,0.13505386363636362,0.13350217272727294,0.13181012272727277,0.1300192818181818
1976-11,0.06436776470588235,0.08681852321981423,0.10471220123839009,0.11786817956656348,0.12722782352941175,0.1337632291021671,0.13823989783281737,0.14122719195046446,0.14312217956656348,0.14421386687306492,0.14471137461300299,0.1447621578947368,0.14447239318885452,0.14392648606811131,0.14318468111455096
1976-12,0.06527340909090909,0.09172627272727271,0.11284436363636363,0.12882190909090907,0.14081686363636364,0.14989977272727273,0.1568860454545456,0.16237009090909083,0.16677109090909092,0.170392,0.17344468181818185,0.17608354545454552,0.17841804545454543,0.180527318181818,0.18247127272727282
1977-01,0.0575544761904762,0.07622195238095239,0.0903367619047619,0.09980485714285711,0.10647823809523815,0.11170380952380948,0.11622847619047616,0.12042938095238087,0.12448609523809528,0.1284841428571427,0.13246119047619065,0.13643476190476178,0.1404093333333335,0.14438828571428575,0.14837147619047641
1977-02,0.0586505,0.076343,0.0879905175438597,0.09514392982456144,0.09971408479532168,0.1029442105263158,0.10551012280701749,0.1077608421052631,0.10986263157894738,0.1118981403508772,0.11390459649122797,0.11590363157894723,0.1178991315789476,0.1198929532163745,0.12189028070175434
1977-03,0.06139452173913043,0.0798008695652174,0.09056356521739133,0.09637086956521745,0.09936791304347825,0.10086839130434783,0.10159652173913047,0.10193269565217394,0.10207265217391304,0.10211539130434788,0.1021092608695654,0.10207482608695662,0.10202973913043456,0.10198078260869559,0.10192443478260871
1977-04,0.058319190476190476,0.07486081190476189,0.08506921428571426,0.09091861428571424,0.0940060857142857,0.09541624999999992,0.09583066666666668,0.0956572523809523,0.0951385714285714,0.09441470476190472,0.09356964285714298,0.09265134285714305,0.09168739999999997,0.09070271666666663,0.08969638571428562
1977-05,0.06352885,0.0805583142857143,0.09212241904761909,0.09933228571428576,0.10359536904761901,0.10596941904761908,0.10715578571428575,0.10760200000000009,0.1075892119047619,0.10728642857142845,0.10680505238095228,0.10621055238095234,0.10554380000000008,0.10483538571428586,0.10409449999999998
1977-06,0.06453286363636362,0.08196772727272726,0.0953469090909091,0.10476154545454541,0.11109190909090905,0.11518518181818183,0.11770545454545456,0.11912568181818184,0.1197833181818182,0.1199099545454545,0.11966877272727272,0.11917045454545439,0.11849331818181796,0.11769109090909102,0.11680590909090882
1977-07,0.06200857142857142,0.07638509523809524,0.08798475187969924,0.0966581453634085,0.1029863634085213,0.10761010526315778,0.1110475438596491,0.11367774436090233,0.11576883458646614,0.11749774185463668,0.11898271428571416,0.12031068421052615,0.12152914536340842,0.12267831578947375,0.12378094736842105
1977-08,0.060083000000000004,0.0679537351778656,0.0753143656126482,0.08175168379446637,0.08733278853754939,0.0922511620553359,0.09669631422924913,0.10081764031620549,0.10472694268774707,0.10849359683794457,0.11217260869565215,0.11579537549407115,0.11937859486166003,0.12294245849802377,0.12648929051383395
1977-09,0.058384809523809526,0.06239780952380952,0.06780800000000001,0.07340476190476192,0.07871347619047614,0.08359966666666668,0.0880698095238095,0.09218742857142864,0.09602171428571438,0.09964371428571428,0.1031050952380953,0.10644609523809523,0.10970395238095232,0.11289923809523805,0.11604995238095239
1977-10,0.0554031,0.0505381,0.04853694999999997,0.048882999999999954,0.05098339999999996,0.05433920000000009,0.05856710000000004,0.06339494999999995,0.0686287499999999,0.07414224999999997,0.07983950000000006,0.08566619999999991,0.09157755000000001,0.09754890000000005,0.10356030000000005
1977-11,0.053483947368421055,0.0471346842105263,0.04333536842105262,0.041620789473684194,0.041564578947368425,0.042810578947368394,0.04506931578947365,0.04811278947368414,0.05176689473684215,0.0558956315789475,0.06038847368421052,0.06517273684210545,0.07017763157894741,0.07536131578947391,0.08068036842105242
1977-12,0.049493909090909095,0.039009112554112546,0.030044913419913416,0.02283102597402603,0.01723109307359305,0.012990303030302963,0.009839753246753291,0.007544909090909213,0.005903679653679661,0.0047612467532468505,0.003998999999999864,0.0035198354978352997,0.0032567857142858925,0.0031534112554112426,0.003172969696969785
1978-01,0.05390871428571428,0.046069823809523805,0.039917199999999986,0.03451271904761899,0.029379019047619026,0.024305857142857157,0.019214933333333406,0.014083804761904739,0.008911628571428576,0.0037055976190476514,-0.00152326190476193,-0.006772800000000134,-0.012034752380952307,-0.017303483333333425,-0.022579114285714574
1978-02,0.055177,0.04943381578947366,0.04473895906432748,0.04051519298245615,0.03646612280701761,0.03245509941520469,0.028426157894736848,0.024367812865497163,0.020277859649122876,0.01616373684210526,0.012029812865497092,0.007881757309941562,0.003726491228070228,-0.00043322514619870134,-0.004604771929824336
1978-03,0.054918434782608695,0.049626063241106716,0.04490035573122525,0.041010377470355686,0.03774977470355728,0.03488795256916988,0.03225606719367585,0.029751509881422944,0.02731644268774691,0.024917081027667987,0.022538383399209327,0.0201698260869565,0.017803913043478392,0.015445521739130275,0.0130849486166007
1978-04,0.05368995,0.04517539999999999,0.037154900000000046,0.031086949999999947,0.02652755000000001,0.022933999999999954,0.019924600000000015,0.017262649999999935,0.014806399999999997,0.012472399999999939,0.010212299999999952,0.007994899999999916,0.005805749999999943,0.0036306500000000685,0.0014667999999999903
1978-05,0.05753628571428571,0.047187571428571426,0.03736523809523806,0.030436666666666667,0.02543990476190472,0.02164580952380951,0.01859742857142843,0.01601023809523805,0.013710857142857247,0.011592476190476209,0.009586809523809414,0.007652809523809423,0.005760142857142769,0.0038972857142858253,0.0020536190476190264
1978-06,0.05692172727272728,0.04174313636363636,0.027916545454545444,0.017311772727272717,0.00902018181818176,0.002324818181818178,-0.0032649545454545015,-0.00809045454545454,-0.012385318181818317,-0.016311999999999993,-0.019982909090909162,-0.023474090909090806,-0.026841090909090926,-0.030123999999999818,-0.033344181818181884
1978-07,0.05826099999999999,0.0411923052631579,0.026332273684210566,0.01458783421052634,0.004807094736842155,-0.0036927105263157567,-0.011351015789473673,-0.018453063157894856,-0.025189189473684204,-0.031680699999999895,-0.038009684210526196,-0.04423412631578938,-0.05038551578947348,-0.05649114736842109,-0.06256269999999997
1978-08,0.06237717391304348,0.049017782608695645,0.03776869565217392,0.02907417391304351,0.02168386956521745,0.01504669565217398,0.008866913043478253,0.0029646086956522932,-0.0027654782608694806,-0.00839030434782606,-0.013951913043478315,-0.019467304347826175,-0.024960826086956822,-0.030439043478260874,-0.03590778260869554
1978-09,0.0640112380952381,0.04765852142857141,0.03622154285714285,0.027026288095238105,0.019107961904761883,0.012059857142857122,0.00561426666666659,-0.00041282142857146376,-0.006151771428571373,-0.01168690714285725,-0.017079523809523933,-0.022372949999999947,-0.027600104761904887,-0.03277701666666655,-0.037920414285714577
1978-10,0.0683104,0.05105264761904761,0.04052440952380951,0.03166574285714291,0.023519785714285646,0.01582548571428577,0.008430878571428546,0.0012446000000000401,-0.0057995595238095055,-0.012740428571428652,-0.019610695238095333,-0.026428209523809643,-0.03321257142857137,-0.03996737142857154,-0.04670316666666663
1978-11,0.06818952631578948,0.04269855789473684,0.029636610526315832,0.021148218421052634,0.013831052631578966,0.007026815789473728,0.0005257368421053288,-0.005787326315789487,-0.011981947368421064,-0.018096281578947382,-0.024163394736842148,-0.03019549999999993,-0.03620532631578954,-0.042203734210526145,-0.048194542105263194
1978-12,0.06811252380952382,0.04127555476190474,0.02607302857142854,0.016858302380952372,0.00933913333333336,0.0023979285714285647,-0.004289800000000121,-0.010845352380952411,-0.01733202857142857,-0.02378440000000004,-0.030213880952380978,-0.036637285714285706,-0.04305044761904764,-0.04946668333333326,-0.055878000000000094
1979-01,0.0714457,0.04576739090909093,0.03167308181818185,0.024211781818181843,0.018604272727272664,0.01355894545454539,0.008735009090908963,0.004016890909090964,-0.0006480045454546612,-0.005281818181818387,-0.009901654545454441,-0.01450970000000007,-0.019112577272727416,-0.02371337272727292,-0.02831170454545462
1979-02,0.0716925,0.04983866666666667,0.039436222222222234,0.03310933333333327,0.027791111111111044,0.02285049999999994,0.018092555555555556,0.01343177777777771,0.008824333333333434,0.004246055555555461,-0.0003171666666667017,-0.004872500000000057,-0.00942305555555567,-0.013964611111111358,-0.01851238888888873
1979-03,0.07137454545454545,0.04992740909090909,0.03869995454545455,0.03166759090909094,0.025648909090909167,0.019896000000000025,0.014227090909090911,0.00858790909090923,0.0029604999999998105,-0.002659818181818263,-0.008279545454545456,-0.013897500000000118,-0.019515363636363414,-0.025133181818181916,-0.030749409090909063
1979-04,0.07309310000000001,0.054710049999999996,0.04376214999999997,0.036182049999999966,0.02959660000000003,0.0232811,0.01703694999999994,0.01081030000000005,0.004590899999999953,-0.001627500000000115,-0.007846299999999973,-0.014065299999999836,-0.0202825499999999,-0.026498899999999992,-0.032717250000000364
1979-05,0.07634080952380952,0.05973238095238095,0.05041780952380953,0.043692190476190496,0.0375341904761905,0.031491047619047696,0.02546871428571429,0.019452380952380777,0.013435142857142757,0.007420095238095281,0.0014041428571430759,-0.004611190476190408,-0.01062528571428567,-0.0166410476190475,-0.02265533333333347
1979-06,0.07908177272727274,0.0697508311688312,0.06667756060606064,0.06413544155844159,0.06162807792207792,0.059123428571428605,0.056619519480519465,0.054116333333333544,0.0516122034632035,0.049108766233766366,0.04660528571428568,0.04410095670995673,0.04159651948051968,0.039090575757575685,0.03658806060606068
1979-07,0.0821678,0.07503619999999998,0.07401661190476186,0.0730728,0.07212621428571431,0.07118074761904752,0.0702337999999999,0.0692887333333333,0.06834298571428565,0.06739628571428569,0.06645036190476195,0.06550339047619036,0.06455820000000001,0.0636105571428569,0.06266525
1979-08,0.08111126086956523,0.0680162608695652,0.06293234782608698,0.058524130434782606,0.05416008695652169,0.049798826086956516,0.045437478260869524,0.04107778260869566,0.03671691304347824,0.03235743478260866,0.027994260869565357,0.02363208695652186,0.019273304347825926,0.014912826086956432,0.010552869565217282
1979-09,0.08415205,0.06133770526315793,0.052724528947368454,0.04618985263157893,0.03977784210526314,0.03337076842105263,0.02696393421052634,0.020558673684210604,0.014152786842105303,0.00774642105263168,0.0013394763157894563,-0.0050663789473683885,-0.011472807894736814,-0.017877563157894683,-0.02428497368421012
1979-10,0.08847395238095239,0.054004872294372286,0.0346905844155844,0.01991330519480522,0.006624259740259653,-0.00604188311688314,-0.018436454545454617,-0.030709826839826926,-0.04293402597402596,-0.05513776839826823,-0.06733619047619044,-0.07952842857142861,-0.09172324675324672,-0.1039183787878788,-0.11611272727272737
1979-11,0.0969266,0.06507175789473682,0.04278620263157895,0.025106157894736858,0.009048973684210482,-0.006729736842105316,-0.022735726315789462,-0.03911147368421053,-0.05584803421052642,-0.07288639473684222,-0.09016281578947383,-0.10761746315789456,-0.12519826578947368,-0.14287277368421036,-0.16061569736842118
1979-12,0.09929035000000001,0.073557,0.06037765000000003,0.050543700000000025,0.04021410000000003,0.028248800000000074,0.014632599999999996,-0.00030639999999992895,-0.016198799999999958,-0.03274384999999991,-0.04971950000000003,-0.06697465000000014,-0.08440265000000036,-0.10194379999999992,-0.11955375000000013
1980-01,0.10112940909090909,0.07630677272727272,0.0602901818181818,0.04736968181818185,0.03400463636363643,0.01865677272727284,0.0010139999999999594,-0.018658636363636294,-0.03989586363636344,-0.06221336363636365,-0.08520286363636376,-0.10854127272727276,-0.1319940454545454,-0.15540854545454552,-0.1786822272727273
1980-02,0.09801511111111111,0.05559942690058478,0.018598701754385993,-0.011041789473684172,-0.037845499999999865,-0.0650087368421054,-0.09395090058479527,-0.12501007017543864,-0.15800992105263156,-0.19259543274853796,-0.22840357017543833,-0.26510787719298246,-0.30245714327485396,-0.3402590584795322,-0.37838464035087727
1980-03,0.09813040909090909,0.03686288744588745,-0.007674266233766214,-0.03913238961038962,-0.06360316450216441,-0.08580677056277053,-0.10871666233766242,-0.13397669696969694,-0.16234780952380934,-0.194054025974026,-0.22902611904761883,-0.2670314458874459,-0.3077819220779219,-0.35096053246753245,-0.3962747727272724
1980-04,0.09702614999999999,0.059173100000000006,0.03920910238095243,0.023628399999999994,0.007800285714285704,-0.009994504761904666,-0.03018778571428571,-0.05264480000000005,-0.07700966666666664,-0.10288685714285706,-0.12992011904761913,-0.15781100952380966,-0.18633268571428596,-0.21530499999999986,-0.24459666666666635
1980-05,0.09759609523809523,0.09596961904761904,0.09216609523809524,0.08653442857142857,0.07778628571428564,0.06547028571428581,0.04986076190476196,0.031563761904761956,0.011216476190476277,-0.010614809523809665,-0.0334900476190475,-0.05708280952380984,-0.08115857142857141,-0.10555447619047631,-0.13016195238095207
1980-06,0.09188871428571428,0.09615538095238096,0.09173985714285715,0.08431557142857143,0.07550799999999996,0.06550238095238092,0.05399538095238088,0.040587523809523796,0.024924666666666706,0.006751571428571412,-0.0140797619047619,-0.037630238095238244,-0.06389023809523797,-0.09279052380952368,-0.12422295238095193
1980-07,0.091577,0.09102096536796538,0.08386854545454547,0.07307483116883118,0.06018213419913421,0.045847045454545654,0.030147212121212075,0.012803396103896247,-0.006664194805194867,-0.0288242164502166,-0.05426428138528139,-0.08354299999999992,-0.11715031168831169,-0.15551109090909088,-0.19895455844155818
1980-08,0.09536008695652175,0.08245030227743269,0.06225180331262939,0.04176584472049688,0.021821919254658373,0.0017146045548653843,-0.019414888198757696,-0.042201550724637715,-0.0670276418219462,-0.09406601242236035,-0.12334569772256732,-0.15480877432712203,-0.18833974534161468,-0.22379324016563173,-0.2610155072463767
1980-09,0.1046658947368421,0.083414992481203,0.05705251879699247,0.03299330075187973,0.011404679197995038,-0.009137922305764379,-0.030077473684210654,-0.052445736842105295,-0.07682994486215533,-0.10347081203007502,-0.132381611528822,-0.1634385563909777,-0.1964511654135337,-0.23119471679198011,-0.2674545614035089
1980-10,0.1179193181818182,0.10090759090909093,0.0836676818181818,0.0677335,0.05228700000000003,0.03648677272727274,0.019702363636363796,0.0015585000000000182,-0.01810468181818181,-0.0392978181818181,-0.06193763636363658,-0.08588368181818185,-0.11097040909090916,-0.1370416363636362,-0.1639397272727272
1980-11,0.11832684210526315,0.08941730030959755,0.06718343034055724,0.046374996904024746,0.025932560371517088,0.0058061145510835965,-0.013959702786377814,-0.03338113931888542,-0.05250798761609887,-0.07139903715170282,-0.09011556037151736,-0.108700919504644,-0.12719634984520134,-0.1456231114551083,-0.16400262229102158
