Date,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
1973-09,0,-0.08063831578947368,-0.14760684210526315,-0.21183394736842104,-0.27673747368421053,-0.3430894736842105,-0.41080705263157896,-0.4795935789473684,-0.5491557894736842,-0.6192563684210526,-0.6897289473684209,-0.7604508421052633,-0.8313410526315789,-0.9023443684210527,-0.973422947368421,-1.0445486842105265
1973-10,0,-0.07152314285714285,-0.13641428571428574,-0.20052528571428574,-0.2653407619047619,-0.3310788095238095,-0.39760942857142856,-0.46473899999999996,-0.5322975238095239,-0.6001508571428572,-0.6682071428571429,-0.7363986666666666,-0.8046782857142858,-0.8730162380952381,-0.9413973333333334,-1.0098007142857142
1973-11,0,-0.0739732,-0.1398033,-0.20539619999999997,-0.27100799999999997,-0.33663325,-0.40226459999999997,-0.46789889999999995,-0.5335324,-0.5991678,-0.6648025,-0.7304385,-0.7960727999999999,-0.8617076,-0.9273439,-0.9929797499999999
1973-12,0,-0.07164857894736841,-0.13553042105263155,-0.20023673684210525,-0.26566063157894737,-0.33143026315789476,-0.397343052631579,-0.463313052631579,-0.5293056842105264,-0.5953054736842106,-0.6613084210526315,-0.7273124736842105,-0.7933187368421053,-0.8593232631578948,-0.9253285263157894,-0.9913326315789474
1974-01,0,-0.07290395454545455,-0.1381859090909091,-0.20441536363636365,-0.2719225454545455,-0.34014113636363635,-0.4086875454545455,-0.47737295454545453,-0.5461170909090909,-0.6148832727272727,-0.6836600000000002,-0.7524405000000001,-0.821222181818182,-0.8900036363636363,-0.9587868181818184,-1.0275688636363638
1974-02,0,-0.06766677777777778,-0.13159355555555557,-0.1986155,-0.26742977777777777,-0.33698972222222223,-0.40683233333333335,-0.4767746666666667,-0.5467524444444445,-0.616744,-0.68674,-0.7567376666666668,-0.8267373333333333,-0.8967342222222222,-0.9667311111111111,-1.0367316666666666
1974-03,0,-0.07576233333333332,-0.14530580952380953,-0.21571071428571428,-0.2864392380952381,-0.35725119047619047,-0.42808199999999996,-0.4989176666666667,-0.5697554285714286,-0.6405934285714286,-0.7114304761904761,-0.7822691904761905,-0.8531051428571428,-0.9239440476190477,-0.9947813333333333,-1.0656192857142857
1974-04,0,-0.0839352380952381,-0.15968038095238093,-0.23389271428571426,-0.3077796190476191,-0.38159071428571434,-0.4553842857142857,-0.5291696666666668,-0.6029558095238096,-0.6767412857142857,-0.750527619047619,-0.8243127619047618,-0.8980994285714285,-0.9718837142857142,-1.0456686666666666,-1.1194542857142857
1974-05,0,-0.08550849999999999,-0.16486981818181817,-0.2418362727272727,-0.31754563636363636,-0.39250568181818185,-0.46698218181818185,-0.541126409090909,-0.6150334545454545,-0.6887634545454545,-0.762360909090909,-0.8358525000000001,-0.9092634545454545,-0.9826079545454546,-1.0559029090909091,-1.129150909090909
1974-06,0,-0.08402435000000001,-0.161681,-0.23766405,-0.3130654,-0.38820600000000005,-0.4632078,-0.5381277999999999,-0.6129936,-0.6878259,-0.762635,-0.8374267,-0.9122064000000001,-0.9869768999999999,-1.0617404,-1.136499
1974-07,0,-0.08482036363636364,-0.1670450909090909,-0.2474599090909091,-0.32628854545454544,-0.40362409090909096,-0.47951672727272726,-0.5540013181818182,-0.6271065454545454,-0.6988549090909091,-0.7692672727272727,-0.8383710000000001,-0.9061838181818183,-0.9727338636363636,-1.0380433636363635,-1.1021393181818182
1974-08,0,-0.09063840909090909,-0.17278118181818183,-0.2532685909090909,-0.33330254545454546,-0.413065,-0.4926016363636363,-0.5719315,-0.6510618181818182,-0.7300002272727273,-0.8087518181818182,-0.8873220000000002,-0.9657136363636363,-1.0439307272727274,-1.1219803636363637,-1.1998629545454544
1974-09,0,-0.08625505,-0.1663805,-0.24584040000000001,-0.3252456,-0.404647,-0.4840485,-0.5634499500000001,-0.6428512,-0.7222527,-0.8016540000000001,-0.88105435,-0.960456,-1.03985895,-1.1192608,-1.19865825
1974-10,0,-0.07870122727272727,-0.15727263636363636,-0.23532831818181815,-0.31276218181818183,-0.38941113636363633,-0.46510445454545457,-0.5396904545454545,-0.6130425454545455,-0.6850562727272728,-0.7556436363636364,-0.824739,-0.8922878181818181,-0.9582518636363637,-1.0226045454545454,-1.0853325
1974-11,0,-0.07456355555555556,-0.14945511111111112,-0.22446033333333332,-0.29938733333333334,-0.37406638888888893,-0.4483446666666666,-0.5220852777777777,-0.5951724444444445,-0.667499,-0.7389761111111111,-0.8095205555555556,-0.8790640000000001,-0.9475476111111112,-1.0149237777777778,-1.0811458333333335
1974-12,0,-0.07108109523809523,-0.14090485714285714,-0.2122972857142857,-0.2844318095238095,-0.356840238095238,-0.4293422857142858,-0.5018739999999999,-0.5744152380952381,-0.6469611428571429,-0.7195057142857143,-0.7920529047619048,-0.8645982857142857,-0.9371446190476193,-1.0096926666666666,-1.0822385714285714
1975-01,0,-0.06698327272727272,-0.13906136363636365,-0.2122168636363636,-0.28546927272727274,-0.35872931818181825,-0.43199018181818183,-0.505251090909091,-0.578512,-0.6517730454545455,-0.7250345454545454,-0.7982945,-0.8715556363636364,-0.9448163636363637,-1.0180768181818183,-1.091339318181818
1975-02,0,-0.05897722222222223,-0.125918,-0.19814883333333333,-0.27207133333333333,-0.3464963888888889,-0.4210706666666667,-0.49569177777777773,-0.5703266666666666,-0.6449670000000001,-0.7196072222222223,-0.7942488888888888,-0.8688900000000002,-0.9435313333333333,-1.0181733333333334,-1.092815
1975-03,0,-0.05981425,-0.1286214,-0.2025594,-0.2779256,-0.35364300000000004,-0.4294428,-0.5052617500000001,-0.5810839999999999,-0.65690865,-0.7327325,-0.8085572000000001,-0.8843808000000002,-0.9602047000000001,-1.0360308,-1.11185475
1975-04,0,-0.06788372727272728,-0.14684918181818182,-0.22633309090909093,-0.3058289090909091,-0.38532590909090914,-0.4648213636363636,-0.5443174545454545,-0.6238138181818181,-0.7033094999999999,-0.7828072727272727,-0.862303,-0.9417998181818181,-1.0212965454545455,-1.1007926363636362,-1.1802893181818184
1975-05,0,-0.0627484761904762,-0.13877019047619046,-0.21752614285714286,-0.29674647619047617,-0.3760554761904762,-0.4553837142857142,-0.5347160000000001,-0.6140495238095237,-0.6933835714285714,-0.7727180952380952,-0.8520521428571429,-0.9313862857142858,-1.0107209047619048,-1.0900546666666666,-1.169387857142857
1975-06,0,-0.06192709523809523,-0.134646,-0.2112932857142857,-0.2890318095238095,-0.36698976190476185,-0.4449248571428572,-0.522783,-0.6005687619047619,-0.6783021428571429,-0.7559966666666667,-0.8336685238095238,-0.9113251428571428,-0.9889700476190476,-1.0666106666666666,-1.1442457142857143
1975-07,0,-0.06976399999999999,-0.14752463636363636,-0.22664318181818183,-0.30526363636363635,-0.3831020454545454,-0.4603028181818182,-0.5370708636363637,-0.6135683636363637,-0.6899044090909092,-0.7661449999999999,-0.8423364999999999,-0.9184925454545454,-0.9946370909090907,-1.0707689999999999,-1.1468986363636364
1975-08,0,-0.07471857142857143,-0.1570587619047619,-0.2388952857142857,-0.3194137142857143,-0.3990364285714286,-0.47817314285714285,-0.557067,-0.6358449523809524,-0.7145687142857142,-0.7932695238095239,-0.8719595238095238,-0.9506434285714286,-1.0293232857142858,-1.1080013333333334,-1.1866814285714287
1975-09,0,-0.07501457142857143,-0.15842514285714285,-0.24213585714285715,-0.3245415238095238,-0.40574880952380954,-0.4861534285714285,-0.5660793333333333,-0.6457379047619048,-0.7252508571428573,-0.8046866666666669,-0.8840830952380954,-0.9634582857142857,-1.0428240952380952,-1.1221826666666668,-1.2015392857142857
1975-10,0,-0.06869181818181819,-0.1473657272727273,-0.22856604545454545,-0.30996854545454544,-0.3910522727272727,-0.47180727272727274,-0.5523308636363636,-0.6327072727272727,-0.7130016818181818,-0.7932468181818181,-0.873464,-0.9536683636363636,-1.0338657727272729,-1.1140582727272728,-1.1942481818181818
1975-11,0,-0.06436776470588235,-0.14030247058823528,-0.22003641176470587,-0.30082870588235294,-0.38188382352941175,-0.4629871764705882,-0.5440865294117647,-0.6251788235294118,-0.7062607058823529,-0.7873382352941176,-0.8684150588235294,-0.9494879999999999,-1.0305612352941178,-1.1116321176470587,-1.1927064705882353
1975-12,0,-0.06527340909090909,-0.1412201818181818,-0.219966,-0.29943272727272724,-0.3790943181818182,-0.45881181818181815,-0.5385446818181819,-0.6182832727272727,-0.698022,-0.7777627272727272,-0.8575015000000001,-0.9372425454545454,-1.0169834999999998,-1.0967218181818181,-1.1764636363636365
1976-01,0,-0.0575544761904762,-0.13013066666666667,-0.2078522857142857,-0.2866188571428571,-0.3655778571428572,-0.4445714285714285,-0.5235713333333333,-0.6025737142857143,-0.681576,-0.7605785714285713,-0.8395802380952382,-0.9185839999999998,-0.9975853333333334,-1.0765873333333333,-1.155592142857143
1976-02,0,-0.0586505,-0.13152,-0.20911683333333336,-0.2877366666666667,-0.36654861111111114,-0.44539500000000004,-0.5242463333333333,-0.6031,-0.6819540000000001,-0.7608066666666667,-0.8396593333333333,-0.9185139999999998,-0.9973665000000002,-1.0762181111111113,-1.1550733333333334
1976-03,0,-0.06139452173913043,-0.13471930434782609,-0.2115641739130435,-0.2893290434782609,-0.36731260869565213,-0.44534034782608695,-0.5233735652173913,-0.6014052173913044,-0.6794354347826087,-0.757465652173913,-0.8354944782608696,-0.9135213913043478,-0.9915495652173911,-1.069578695652174,-1.147606956521739
1976-04,0,-0.058319190476190476,-0.1285507619047619,-0.20333771428571426,-0.2798097142857143,-0.35689928571428564,-0.43421599999999994,-0.5116186666666667,-0.5890529523809523,-0.6665005714285713,-0.7439519047619048,-0.8214061428571429,-0.8988611428571429,-0.976313,-1.0537706666666666,-1.1312242857142856
1976-05,0,-0.06352885,-0.1380946,-0.21565080000000003,-0.294026,-0.37262775,-0.4512918,-0.5299735,-0.60866,-0.68734845,-0.7660349999999999,-0.8447240999999999,-0.9234125999999999,-1.0020998,-1.0807881000000001,-1.1594745
1976-06,0,-0.06453286363636362,-0.13888945454545454,-0.2161718181818182,-0.29431763636363634,-0.37271590909090907,-0.4511860909090909,-0.5296766363636364,-0.6081727272727273,-0.6866709545454546,-0.7651686363636363,-0.8436665,-0.9221634545454545,-1.0006602272727272,-1.0791569090909092,-1.1576549999999999
1976-07,0,-0.06200857142857142,-0.13464609523809523,-0.21134485714285714,-0.28960361904761905,-0.3684640476190476,-0.44755799999999996,-0.5267433333333333,-0.6059634285714286,-0.6851995714285714,-0.7644409523809524,-0.8436827142857143,-0.922928,-1.002170619047619,-1.0814160000000002,-1.16066
1976-08,0,-0.060083000000000004,-0.13033090909090908,-0.20544340909090908,-0.28289672727272724,-0.3614811363636364,-0.44061572727272724,-0.5200182272727274,-0.5995527272727272,-0.6791526818181819,-0.7587827272727272,-0.83843,-0.9180856363636363,-0.9977446818181818,-1.0774075454545453,-1.1570706818181817
1976-09,0,-0.058384809523809526,-0.12640904761904762,-0.19961857142857142,-0.2756299047619048,-0.3531607142857143,-0.43151942857142855,-0.5103306666666666,-0.5893900952380953,-0.6685851428571429,-0.7478571428571429,-0.8271722380952381,-0.9065085714285714,-0.9858599523809525,-1.0652173333333332,-1.1445792857142858
1976-10,0,-0.0554031,-0.1188485,-0.18806354999999997,-0.26133159999999994,-0.337407,-0.4154127,-0.4947383,-0.5749643999999999,-0.6558043499999999,-0.7370665,-0.8186145,-0.9003635999999999,-0.98224815,-1.0642289,-1.1462775
1976-11,0,-0.053483947368421055,-0.11532421052631578,-0.18296052631578946,-0.254656,-0.3292239473684211,-0.40584663157894735,-0.4839516315789473,-0.5631385263157894,-0.6431243684210527,-0.7237036842105264,-0.8047258421052631,-0.8860888421052633,-0.9677056315789474,-1.0495217894736844,-1.1314886842105263
1976-12,0,-0.049493909090909095,-0.10712163636363636,-0.17061081818181817,-0.23827745454545457,-0.3089120454545454,-0.38165863636363634,-0.45591318181818186,-0.5312509090909091,-0.6073707272727272,-0.6840568181818183,-0.7611589999999999,-0.8385654545454544,-0.9161945000000001,-0.9939923636363637,-1.0719136363636363
1977-01,0,-0.05390871428571428,-0.1175155238095238,-0.186814,-0.259099619047619,-0.332867619047619,-0.4073428571428571,-0.4821443333333334,-0.5570899047619047,-0.6320944285714286,-0.7071190476190475,-0.7821492380952381,-0.8571759999999999,-0.9321990476190476,-1.0072206666666665,-1.0822392857142855
1977-02,0,-0.055177,-0.12112631578947367,-0.19259273684210526,-0.26683452631578947,-0.34245078947368424,-0.41873621052631577,-0.49533915789473687,-0.5720913684210527,-0.6489085263157895,-0.7257547368421053,-0.8026103684210526,-0.8794673684210526,-0.9563251578947368,-1.033183052631579,-1.1100378947368421
1977-03,0,-0.054918434782608695,-0.12100060869565217,-0.19295817391304343,-0.2679446956521739,-0.3444719565217391,-0.42177704347826084,-0.4994725217391304,-0.5773627826086957,-0.6553502608695652,-0.7333852173913042,-0.8114465652173912,-0.8895198260869566,-0.9675979130434784,-1.0456825217391303,-1.1237641304347825
1977-04,0,-0.05368995,-0.1182685,-0.18889110000000003,-0.26289319999999994,-0.33879975,-0.415788,-0.49339570000000005,-0.5713619999999999,-0.6495372,-0.7278364999999999,-0.8062097999999999,-0.8846256,-0.96306795,-1.0415279,-1.1199975
1977-05,0,-0.05753628571428571,-0.12352838095238095,-0.19469371428571425,-0.26903238095238097,-0.34532238095238094,-0.42281771428571424,-0.5010579999999999,-0.5797592380952381,-0.6587485714285715,-0.7379190476190476,-0.8172020476190476,-0.896556,-0.9759527142857143,-1.05538,-1.1348242857142858
1977-06,0,-0.05692172727272728,-0.1208249090909091,-0.18955609090909092,-0.261624,-0.3360009090909091,-0.4119711818181818,-0.48904704545454547,-0.5668876363636364,-0.6452586818181818,-0.7239977272727273,-0.8029930000000001,-0.8821669090909092,-0.9614658181818182,-1.040849090909091,-1.1202927272727272
1977-07,0,-0.05826099999999999,-0.1233601052631579,-0.19294547368421056,-0.2654776842105263,-0.33994789473684217,-0.41569578947368424,-0.49228568421052626,-0.5694307368421052,-0.6469432105263158,-0.7247000000000001,-0.8026173157894738,-0.8806414736842105,-0.9587376842105264,-1.036879052631579,-1.115055
1977-08,0,-0.06237717391304348,-0.13012904347826088,-0.20114504347826087,-0.274148347826087,-0.34836456521739134,-0.42332191304347827,-0.49873508695652174,-0.5744257391304348,-0.6502891304347826,-0.7262573913043479,-0.8022902608695651,-0.8783660869565217,-0.9544650869565215,-1.0305813913043478,-1.1067058695652174
1977-09,0,-0.0640112380952381,-0.13181057142857142,-0.20222514285714288,-0.27444723809523813,-0.34791976190476187,-0.4222608571428571,-0.4972026666666666,-0.5725634285714285,-0.6482134285714286,-0.7240671428571428,-0.8000624761904762,-0.8761560000000002,-0.9523180952380952,-1.0285293333333334,-1.1047742857142855
1977-10,0,-0.0683104,-0.1395266,-0.2124486,-0.28642360000000006,-0.36107349999999994,-0.4361712,-0.51156945,-0.5871756,-0.66292425,-0.738775,-0.8146974,-0.8906706,-0.96668,-1.0427172,-1.1187735
1977-11,0,-0.06818952631578948,-0.13962515789473684,-0.2130352105263158,-0.28765936842105266,-0.36303605263157895,-0.4388823157894737,-0.5150257368421053,-0.5913574736842105,-0.6678080526315789,-0.7443373684210526,-0.8209161052631578,-0.897528,-0.9741604736842104,-1.0508083157894739,-1.127463157894737
1977-12,0,-0.06811252380952382,-0.14056590476190475,-0.21544642857142854,-0.2916809523809524,-0.3686683333333334,-0.44607342857142857,-0.5237059999999999,-0.6014670476190476,-0.6792955714285714,-0.75716,-0.8350456190476191,-0.9129377142857142,-0.9908389523809524,-1.0687406666666666,-1.146645
1978-01,0,-0.0714457,-0.14689680000000002,-0.22458690000000003,-0.3034886,-0.38303699999999996,-0.4629294,-0.5430060999999999,-0.6231828,-0.7034134499999999,-0.7836725,-0.8639488000000001,-0.9442337999999999,-1.02452415,-1.1048184,-1.1851147499999999
1978-02,0,-0.0716925,-0.14785377777777778,-0.22631933333333332,-0.3059846666666666,-0.3862811111111111,-0.466913,-0.5477235555555555,-0.6286306666666667,-0.7095910000000001,-0.7905805555555555,-0.871585611111111,-0.9525986666666666,-1.0336162777777778,-1.1146426666666664,-1.1956625
1978-03,0,-0.07137454545454545,-0.14805781818181818,-0.2269343181818182,-0.30672218181818184,-0.38688909090909096,-0.4672164545454546,-0.5476112727272727,-0.6280338181818182,-0.7084681363636363,-0.7889081818181819,-0.8693500000000001,-0.949794,-1.030237,-1.1106791818181818,-1.1911247727272727
1978-04,0,-0.07309310000000001,-0.1517362,-0.23180625,-0.3122722,-0.39285400000000004,-0.47347110000000003,-0.55409935,-0.6347308,-0.7153641,-0.7959974999999999,-0.8766307000000001,-0.9572622000000001,-1.0378972499999999,-1.1185307,-1.1991637499999999
