f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
0.008177477990430636,0.0139865303827751,0.018083067862838934,0.020965660606060643,0.022998006220095707,0.024434729665071805,0.025456588516746412,0.02618821794258376,0.026715533413078238,0.027097127751196062,0.027379199362041473,0.027583142822966603,0.027737938357256797,0.027851937001594843
0.008729409736462392,0.014512467684362464,0.01825371945014056,0.020694655844155897,0.022319314156603674,0.023424816966659122,0.024194540897698756,0.024741204450520325,0.0251344850003798,0.025422653148021494,0.025636548568390698,0.025794103934077738,0.025916356611225037,0.0260067385888964
0.009534743069795702,0.015224818561555477,0.018538140502772145,0.02047974356345412,0.021642542226779117,0.022359781878939868,0.022818628616996996,0.02312062550315188,0.02332576570213416,0.02346946016556537,0.02357019769119765,0.023643419723551447,0.023699251348067142,0.023738370167843782
0.01054471671933458,0.01623943779739207,0.01916992706403694,0.02063579165304571,0.0213538656786895,0.021698584250481344,0.021861297918709797,0.0219350036322691,0.02196721234245031,0.021981006937633947,0.021984291235334748,0.021984924993643608,0.021986657803930075,0.021983640260070415
0.010941551639969467,0.016753733829138064,0.01981500881006864,0.0214215630816171,0.022264457742181505,0.022706913615560674,0.02294112887109074,0.023064817124332566,0.023131694088482,0.02316829820747513,0.02318689202898557,0.023197613882532463,0.023205689549961793,0.023206888672768843
0.010169382884748092,0.015866942684610065,0.019060872636300914,0.020859713457556946,0.0218813332643202,0.02246626449275361,0.022804376155969634,0.023002447032436167,0.023120020738440196,0.023190992443064128,0.023232780917874514,0.023257493581780565,0.02327572463768108,0.023283607971014537
0.00877528802308803,0.014123717388167388,0.017420237590187605,0.019475165367965334,0.02076863102453099,0.021591962121212095,0.02212005533910532,0.02246253860028862,0.02268695288600279,0.02283453658008657,0.02293189949494958,0.022996670129870077,0.02304084848484849,0.023069853030303004
0.007425123110807362,0.01225429019518496,0.015406591098959567,0.017472702210070627,0.018831495936811736,0.019729010366826123,0.020322622882965068,0.02071794649502546,0.020982432710564318,0.021158858509911192,0.021277668793195127,0.021357606971975356,0.021410971291866067,0.021448285486443334
0.006398085153595488,0.010590883017821288,0.01334784092642679,0.015167811940919533,0.016371871368143685,0.017173010366826162,0.01770546484293744,0.01806233641911107,0.018301398204008133,0.01846185229873106,0.01857133062894397,0.018644739477151333,0.018693681436793667,0.018728053602385365
0.005333632051142366,0.008788842613780871,0.011036066034651869,0.012503179906287472,0.013465641930914242,0.014098488721804504,0.014515684900657445,0.014792150993425672,0.014976450873560733,0.015098702226580961,0.015181365260978595,0.015235964585376398,0.015273166285278507,0.015298655333987034
0.00402286363008969,0.006551253140096594,0.008167195859213272,0.00921327639751543,0.009899110351966861,0.010351473809523795,0.01065291735679777,0.010854409765355427,0.010991304382332562,0.011083930296756361,0.011147912629399626,0.011190561076604447,0.011221976811594286,0.011242306211180025
0.003313333500417695,0.0054118198830409026,0.006770029573934841,0.007662647869674077,0.00825796466165414,0.008657438721804536,0.008929161445279846,0.009112688178780318,0.009240871888053365,0.009328435254803716,0.009389151378446134,0.009430934837092647,0.009461705263158052,0.009481643358395839
0.0034975874686716674,0.00553337543859643,0.006740410526315799,0.0074671716791979426,0.007912202756892209,0.008187264118629911,0.008362161445279875,0.008471767543859643,0.00854401474519631,0.008591435254803659,0.008621579949874641,0.008643553884711774,0.008658102088554762,0.008667675104427702
0.003864120802004989,0.006077642105263126,0.00733754385964909,0.00805490501253131,0.008465336090225525,0.008701647451963182,0.008840578111946565,0.008920667543859603,0.008968348078529698,0.008997635254803668,0.009013746616541266,0.009025437218045107,0.009032018755221471,0.00903592510442762
0.00427167830687826,0.006595151851851791,0.00785027777777772,0.008527167195767155,0.00889288677248673,0.009089701058200964,0.009198044973544997,0.009256261111111067,0.009287436772486751,0.00930541693121685,0.009313142328042229,0.009319491798941787,0.009323876455026317,0.009323264285714283
0.004594301683501653,0.006839803367003364,0.007947383838383795,0.00849966936026933,0.008779635690235696,0.00892310942760935,0.00899787037037042,0.009037518686868598,0.009058635185185224,0.009070142760942701,0.00907643670033663,0.009079405218855224,0.009083358417508333,0.00908300959595959
0.005109168350168322,0.007083986700336706,0.007919667171717187,0.008295002693602713,0.008472069023569048,0.00855782609427605,0.008600320370370396,0.008622602020201986,0.008634285185185192,0.00863997609427608,0.008642803367003349,0.008645171885521843,0.008647291750841696,0.008646109595959614
0.005168528138528097,0.0064684443722943935,0.006910706854256862,0.00707656089466091,0.0071415584415584765,0.00716768059163056,0.007178084920634889,0.007182673448773352,0.007184552380952419,0.00718483852813856,0.0071854753246752695,0.0071865792929291655,0.007185043073593161,0.007186506421356265
0.004557619047619005,0.0051647625541125786,0.005301843217893246,0.005340394227994205,0.005351906926406941,0.005355695743145747,0.00535679704184705,0.005357400721500635,0.005357522077922117,0.005356853679653717,0.005357035930735915,0.005358564141413974,0.005356512770562913,0.005357506421356323
0.003466819047618988,0.0035420625541125322,0.0035386098845598957,0.0035374608946608377,0.003537373593073559,0.003537079076479127,0.0035376137085136733,0.0035375007215006637,0.003536922077922125,0.003537087012986967,0.0035375025974025698,0.003537647474747399,0.003536296103896122,0.0035374397546897307
0.002302475362318812,0.002095441436100104,0.002055046047430842,0.00204900816864291,0.002048653096179187,0.0020484379446640416,0.0020490512516469495,0.002048760210803635,0.002048708827404516,0.0020480249011857465,0.0020483990777338396,0.0020489566534913767,0.002047900658761481,0.0020487579051383376
0.0003769753623187877,-1.3094927536289047e-05,-6.092971014497184e-05,-6.6563043478296e-05,-6.751811594205015e-05,-6.773478260874155e-05,-6.669420289856509e-05,-6.695797101451129e-05,-6.746086956520292e-05,-6.81144927536792e-05,-6.724637681168599e-05,-6.7146376811697e-05,-6.734782608701362e-05,-6.734057971014007e-05
-0.0020567960662526003,-0.0025961401656314775,-0.0026480114561766854,-0.002653847170462395,-0.0026546831953070116,-0.002654676052450025,-0.0026540084886127746,-0.002654569082125552,-0.0026540561076603963,-0.002656127191166327,-0.0026539098688751622,-0.002654197170462419,-0.002654533540372664,-0.0026541302622498653
-0.005926271428571481,-0.007396345238095237,-0.007557348412698478,-0.007573634126984169,-0.0075759484126983745,-0.007575841269841288,-0.007575214285714296,-0.007576161111111104,-0.007575378571428509,-0.0075769793650794365,-0.00757576349206357,-0.007575400793650766,-0.007575502380952337,-0.007575973015873108
-0.008228538095238158,-0.01109847857142858,-0.011564881746031763,-0.011634034126984188,-0.011644415079365034,-0.011645691269841302,-0.011645897619047635,-0.01164627777777777,-0.011645761904761909,-0.011646896031746137,-0.011646813492063507,-0.011644900793650811,-0.01164583571428568,-0.011646589682539815
-0.009668966666666709,-0.014140519696969708,-0.01499668333333333,-0.01513727727272729,-0.01516030757575755,-0.015163380303030327,-0.015163471212121235,-0.015164348484848433,-0.015163090909091001,-0.015164604545454638,-0.01516547727272717,-0.015162371212121231,-0.015163459090909104,-0.015164474242424272
-0.00923313703703707,-0.013543465993266002,-0.014385914814814799,-0.01452611430976429,-0.014548477946128,-0.014551854377104378,-0.014552115656565695,-0.014552457744107627,-0.014551785353535504,-0.014552645286195348,-0.014553025420875304,-0.01455131010101017,-0.014552309090909182,-0.014553179797979696
-0.008839521885521853,-0.012699826599326586,-0.01343958754208753,-0.013561476430976355,-0.013580688552188594,-0.013583498316498258,-0.01358329292929289,-0.013584622895622733,-0.013582989898990011,-0.013583846801346722,-0.013584223905723905,-0.01358397979797965,-0.013583606060606185,-0.013584267676767486
-0.0077272552188552,-0.01077105690235687,-0.011401387542087568,-0.011528765824915785,-0.011555680976431004,-0.011561318013467978,-0.011563155050504995,-0.01156389107744095,-0.01156328232323238,-0.011563608922558907,-0.011563446632996743,-0.011564641919191765,-0.011563613636363601,-0.011563893434343372
-0.007016313419913364,-0.009957998701298681,-0.010650794949494974,-0.0108026573593073,-0.010835255050504977,-0.010842593145743137,-0.010844043939393866,-0.010845592135642068,-0.010845068037518057,-0.010845161832611777,-0.010845084199134367,-0.010846380014429766,-0.010845272366522302,-0.010844409307359276
-0.006388415873015821,-0.008413969841269797,-0.008907760317460281,-0.009025421428571392,-0.009052599206349099,-0.009059572222222215,-0.009060769047619016,-0.009061942063491993,-0.009062161111111092,-0.009061835714285704,-0.009061267460317601,-0.009062561111110826,-0.009062535714285627,-0.009060510317460219
-0.006479269841269841,-0.007548015873015873,-0.007749031746031768,-0.007788682539682526,-0.007795666666666562,-0.007798000000000083,-0.007797269841269841,-0.007798492063492063,-0.007798269841269939,-0.007797428571428511,-0.007798253968254079,-0.007797730158729976,-0.00779900000000007,-0.007796555555555418
-0.007000623878536921,-0.007468560386473436,-0.007499983436853,-0.007502543823326435,-0.0075024830917873875,-0.007503288474810299,-0.007502646652863945,-0.0075030752242925824,-0.007502771566597732,-0.007502098688750819,-0.007503229123533461,-0.007502400276052326,-0.007503638371290644,-0.007501911663215788
-0.009831492717300522,-0.010822651447459267,-0.010882973411790398,-0.01088687465039409,-0.010886648505321297,-0.01088731019577939,-0.010886746903490535,-0.010887236460717042,-0.010886723947550137,-0.010886203116486859,-0.01088763597399292,-0.0108870126402964,-0.010887072790672483,-0.010886443826958553
-0.012995026627834472,-0.015477299355107194,-0.016034826225643187,-0.016245869599889065,-0.01633643710560992,-0.0163772445392137,-0.016393596109839786,-0.016400206157686725,-0.016402625823451922,-0.016403166319950147,-0.01640353279938972,-0.016403757229041027,-0.016402903959503626,-0.016403212225226976
-0.014445156299840528,-0.018346499202551894,-0.01944070494417867,-0.01974512360446569,-0.019759860446570993,-0.01967690510366829,-0.019573763157894733,-0.019479039872408302,-0.019402867623604464,-0.019344667464115006,-0.019301201754385905,-0.019270521531100496,-0.01924756299840516,-0.019231951355661872
-0.015295966826156318,-0.019925009728867668,-0.020865976874003225,-0.020631583253588534,-0.0200973236044657,-0.019573743700159518,-0.019152443859649093,-0.018840596889952196,-0.018620617623604452,-0.018470020972886816,-0.01836757982456133,-0.018299458373205846,-0.018254734928229557,-0.01822441363636383
-0.014781330462519976,-0.01931982791068583,-0.019687976874003213,-0.018597659011164308,-0.017209702392344456,-0.015968986124401965,-0.015010262041467229,-0.014330763556618845,-0.013885390350877172,-0.013617384609250396,-0.013476488915470444,-0.01342138261563014,-0.013423598564593145,-0.013456443939394172
-0.013235330462519998,-0.01867835422647529,-0.0194507488038278,-0.01814709760765551,-0.016242228708134007,-0.014419266826156352,-0.012933384848484802,-0.011826517942583825,-0.01105230263157897,-0.010544489872408067,-0.010232050318979266,-0.010057207177033733,-0.0099741950558212,-0.009950075518341511
-0.014177428875218404,-0.022762308194729255,-0.026010724994303985,-0.02600487856003643,-0.024414314422419675,-0.022248438254727748,-0.02004431818181819,-0.018042339371155194,-0.016323028822055233,-0.014897301777170094,-0.013728900318979234,-0.012781023050049495,-0.012008858547884818,-0.01137887472469043
-0.016388594820384378,-0.025293111946533012,-0.028612729323308342,-0.028619966583124504,-0.02699770258980791,-0.024755912280701772,-0.022436777777777833,-0.020291806182122035,-0.01841060818713465,-0.016814768588136977,-0.01547566583124467,-0.014364163742690214,-0.013438227234753714,-0.012669488721804373
-0.013755809523809615,-0.019660000000000052,-0.02101968253968256,-0.019963158730158817,-0.017837730158730136,-0.015405396825396878,-0.013050539682539775,-0.010939539682539648,-0.009117666666666802,-0.007581460317460334,-0.006296444444444396,-0.005229031746031773,-0.004339317460317793,-0.003597793650793435
-0.004368825396825468,-0.0047114126984127425,-0.0032466825396825216,-0.0010296666666667204,0.0013611587301586986,0.003643984126984065,0.00571385714285709,0.007549158730158725,0.00916890476190467,0.01060090476190477,0.011874047619047659,0.013011095238095197,0.014034142857142565,0.014956952380952529
0.00474979509379507,0.007374845598845534,0.009534776334776382,0.011597224386724378,0.01364810750360751,0.015726276334776246,0.017868074314574336,0.02009718614718614,0.022425438672438583,0.02484972005772007,0.027357282828282814,0.029927311688311684,0.032538556998556845,0.03516299062049073
0.007054493506493467,0.009335575757575723,0.010313093795093792,0.011247764069264088,0.012543059884559796,0.014277704906204905,0.016416677489177495,0.018888630591630567,0.02161583549783544,0.024528434343434283,0.02756460028860025,0.030668787878787934,0.03379838239538227,0.03691264141414145
