,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1974-11,0.004042239971045041,0.010042303621798362,0.015345930460612042,0.019771630846358898,0.02389819975010867,0.02824984021112082,0.033181137750691383,0.03891641427709468,0.045596767040437594,0.05331565540735206,0.062139480215948645,0.07212041431431863,0.08330039192386435,0.09571117292900176
1974-12,0.0013831093917591342,0.008329975434920147,0.014500404801859539,0.01970265224867049,0.024430744668112493,0.029037134870231893,0.03370134844129369,0.038489682912952544,0.043411406237671535,0.048454417490683646,0.053589647270418025,0.05879119146805885,0.06403529528649736,0.06930260485321797
1975-01,0.004897848227495552,0.009530660208166215,0.014790703400150276,0.020305358160914812,0.025901453036434062,0.03158810212140254,0.037396790291603976,0.04333024824617464,0.04937267861532055,0.055493735412259756,0.061662568843893754,0.06784662898279026,0.0740248222657128,0.08017733164720346
1975-02,0.01067896340939608,0.01881100273329433,0.02344034888365331,0.026720932516868592,0.029576225508195428,0.0323818657524073,0.03529636702455047,0.038383099555031344,0.04165130314860264,0.04509386435976408,0.048690416706353226,0.05241741316561809,0.056257162260145106,0.06019720911315462
1975-03,0.013442605013683755,0.021456689932424097,0.025017929188611038,0.027071542483229828,0.028715568383049714,0.030335101725671994,0.03206713507231153,0.033954850209796536,0.035998595005762524,0.038192342756180435,0.040513260886805846,0.04295318791228915,0.045492233970229945,0.048121375979493446
1975-04,0.013074227538056562,0.016608540418696333,0.01964552839693705,0.022352365443078864,0.024892452756988565,0.02742406007066543,0.030042635516278043,0.03278532567577175,0.03566256341094799,0.03866458710665636,0.04178809996911445,0.04501679477593729,0.048347400849470694,0.05177712075871109
1975-05,0.015018427726550496,0.019574853876769792,0.02175325109922065,0.023193528470995515,0.024301171561920104,0.025239994077859755,0.02608188212375381,0.026848671687539388,0.027545083174540737,0.028164147503570748,0.028706603006061572,0.02917136264172522,0.029567487983192135,0.029901007121576152
1975-06,0.011571529450468876,0.015797601825229653,0.017059045987210694,0.017509646590041603,0.01794873087863778,0.018625805267843146,0.01957958494612513,0.020777486648065592,0.02216248581362449,0.02368748407205168,0.025312249551390404,0.027014374199489554,0.028783255758952724,0.030613937318015948
1975-07,0.0038783048989936356,0.003201046880819276,0.0014125940011596484,-0.0005299902415770528,-0.002561407372029142,-0.0049091687617846685,-0.007840612143406511,-0.011575335647410154,-0.01626783868668889,-0.022007710431576767,-0.02885951632556758,-0.03682999343651256,-0.045931711451850314,-0.05613670277012121
1975-08,0.010893613471706722,0.01705933753903337,0.02391744716791258,0.031668194273639844,0.04000752014125519,0.04868654724902979,0.057547246476131374,0.0664942750170567,0.07546604265104329,0.08442236916524015,0.09333868638951004,0.10220373508804874,0.11101716256908314,0.11977816920163359
