,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1981-04,-0.003440323830287303,-0.008190741209073836,-0.012988862029494563,-0.015575557275246107,-0.015582055775190978,-0.013436137754310351,-0.009683721350991187,-0.004771908802144148,0.0009858905317499111,0.007387832768833202,0.014309382663412862,0.021675585588584262,0.02944846007137042,0.037612316539038015
1981-05,-0.029125003533070987,-0.04546364780920314,-0.05406584211502366,-0.058735210632383086,-0.06107335732200611,-0.06166841730176381,-0.060893178023413125,-0.059057792256018704,-0.05640362435389157,-0.05310883155614182,-0.04929761780709602,-0.04504911826246111,-0.04042135185624207,-0.035452433997368527
1981-06,-0.03886088081061766,-0.06719975971346921,-0.08965126723002365,-0.10892255670689605,-0.12645592653805166,-0.1422794158861222,-0.15603099181865726,-0.16736572952843928,-0.17605260026970795,-0.18197534444610947,-0.18511188687263544,-0.1855180514233501,-0.18329147573821614,-0.1785710151766028
1981-07,-0.04935438447173974,-0.08580804163407797,-0.11614400867864402,-0.1422579830346711,-0.16546658968546402,-0.18624817385442644,-0.2045229711120581,-0.2199171508309266,-0.23194545976133257,-0.2401020395059452,-0.24392661895548257,-0.24302813241846155,-0.23709652859721891,-0.2259167595382548
1981-08,-0.045881932500108275,-0.08102354320728132,-0.10980217674209375,-0.13426244944763405,-0.15557706062902105,-0.17429254870532562,-0.19061140397182616,-0.20462290720762638,-0.21640119607331573,-0.22604131450073262,-0.233671624268029,-0.2394418732146631,-0.243512397204184,-0.24605367164699343
1981-09,-0.038528740270364674,-0.07382796603126784,-0.10401455749804599,-0.13146976657977116,-0.15704365529822775,-0.18076001578133938,-0.20245021649467648,-0.22199823142652725,-0.23940342763380046,-0.25475525460377074,-0.2682122764846304,-0.27996823513919666,-0.29021409526067216,-0.29914779300960603
1981-10,-0.021412159259787462,-0.04532186410046103,-0.06670396050064224,-0.0858654291686416,-0.10346044018410785,-0.11998676602656642,-0.13575155079159412,-0.15092617457359003,-0.16560529721348477,-0.1798445860364355,-0.19369736035111795,-0.20719884054907176,-0.220393783655695,-0.23333064654129104
1981-11,0.022660756677862704,0.03802294191029734,0.05085498915456148,0.06238875286837099,0.07310834223025642,0.08305190760809511,0.09202803326176355,0.09975264223624575,0.1059627453448272,0.11044352788369909,0.11304773043526513,0.11369426261378779,0.11236353838820551,0.10908250521276483
1981-12,0.026299198076420928,0.041254427402286464,0.05346863286121145,0.06430966618473191,0.0741711011008945,0.08314529315329146,0.0912823884202604,0.09866385138057086,0.10539581522002293,0.11160800755183017,0.11741576188494271,0.12293026595567114,0.12823635310067563,0.13340362147681145
1982-01,0.007249021755464366,0.010817888483211892,0.015747923303627315,0.01983090012618545,0.022131688722368842,0.02275052814648687,0.02215442946536772,0.020827471341390597,0.019126359255710684,0.017292414974253545,0.015476814104646436,0.013758194489080056,0.012174082526155594,0.010744189678529636
1982-02,0.00039945287243794286,0.005011424115229798,0.011330176728214035,0.017958413039849547,0.024285167650366257,0.02994476104310144,0.03470338333351479,0.03843444281843192,0.041097451383805855,0.04270438025723705,0.043312851763565086,0.04300210962962708,0.041856926824417745,0.0399726940506451
1982-03,0.00942574005267644,0.02002498579359125,0.031624281957366496,0.043923795895837545,0.05676488601027369,0.06989396640959736,0.08303625707512748,0.09597469863983968,0.10855582203394745,0.12069820872869272,0.13236267651233474,0.1435544752867082,0.1542886054271212,0.16460081556526404
1982-04,0.00557420465054816,0.012320234470380333,0.02007528558267408,0.02851622778222211,0.03755628788475943,0.04710347052806859,0.05705748289288774,0.0673264217742255,0.07784337417917314,0.08856330701922491,0.09946359429116569,0.11052741171317998,0.12174823279714651,0.13311873031749746
1982-05,0.01335768683898289,0.017898296824579267,0.021625340595323388,0.026180006597240287,0.031513615040212314,0.037397065579610374,0.043692878333369926,0.050339663556246944,0.057324651978563776,0.06465132108828742,0.07232596176133818,0.08036572993234635,0.08878513249794616,0.09758954419751169
1982-06,-0.015877642171454136,-0.038203585461804086,-0.060531323656607156,-0.08122104845627948,-0.10040781952000562,-0.1184630271463587,-0.13565808635089804,-0.15215056599296276,-0.1680205502989689,-0.18329174723914515,-0.19796402668249022,-0.21201979654318392,-0.22542745138001505,-0.23815655348407594
1982-07,-0.004576209318022098,-0.016234297003490564,-0.028892553348363194,-0.04089063819997638,-0.051939165143427314,-0.062132457256954626,-0.071612619638975,-0.080479055509398,-0.08878091792017813,-0.0965287590902528,-0.1036991095092,-0.11026196894043912,-0.11616617156130066,-0.12136636428469294
1982-08,0.019904252090960108,0.024860237983460504,0.02847267546438656,0.031608414959316385,0.03458498102507453,0.03752118160603967,0.040462999057969976,0.043434264504376256,0.04647545347337896,0.049641864584765855,0.05299743452941312,0.05662096894493443,0.060582946669836935,0.0649611074969512
1982-09,0.015343808473550807,0.017736003435923083,0.022916650396550248,0.03012212970554215,0.03864954553797274,0.04805117318551465,0.05800642141600572,0.06830192773939736,0.07881296247245637,0.0894883411283092,0.10032668689588564,0.11135238726616328,0.1226220672169838,0.13418775449776002
1982-10,0.01958049485767771,0.029929486678072686,0.04144247144151697,0.05475874422770939,0.06987378836589701,0.08663820531806862,0.10482998649819919,0.12421878159820729,0.14458437150684342,0.16575066290984858,0.18757757998902283,0.20996350434474578,0.23284155786676478,0.25616913795478413
1982-11,-0.015851890768742896,-0.030659161661845194,-0.04171414539663275,-0.04916057876302872,-0.05373526398137911,-0.055953724142260824,-0.05608138693940046,-0.05424318575935144,-0.050490923330800325,-0.0448479639501784,-0.037340318700765485,-0.028007816441616318,-0.016896679886757415,-0.00406841799645552
1982-12,0.010778668853495807,0.017941119402441717,0.023541609509973707,0.029660026239968856,0.037669337667170164,0.048160356072885574,0.061097259051831554,0.07601464787300383,0.09219091079607222,0.10876652622667266,0.12485439960103706,0.13958504484387463,0.1521570304937231,0.1618596304829199
1983-01,0.017295843180784504,0.031622396111516474,0.0449494087008766,0.059159502302229605,0.07518582344999925,0.09318169018014821,0.11284295613906337,0.13362728522485995,0.15486370892062948,0.17582763054510592,0.19577611947835521,0.21398033565553423,0.22976280241671232,0.2424930435278498
1983-02,0.02762019876076969,0.04781608654252507,0.06358205277925934,0.07794191131687037,0.09299321944375014,0.10986568622779586,0.12891207832891471,0.1499484133572898,0.17245048390466639,0.19568640883578636,0.2188402847043515,0.24107961240750087,0.2616039581612783,0.2796883814526787
1983-03,0.019292057073379245,0.03411311876749359,0.04527424767732849,0.05475579519374012,0.06414607550190944,0.07440286231653392,0.08589430176317289,0.09855599639393015,0.11201534263013047,0.12571315769807784,0.13899272279859898,0.15116873714862267,0.16156826962998047,0.16956311219690318
1983-04,0.024927747206194572,0.0436657820743301,0.057746842637146606,0.06934223411065593,0.08004241392494153,0.09083525876814258,0.10221417045357893,0.1143058681767314,0.1269804612581865,0.1399349572056146,0.15275864227378388,0.16498167306937922,0.1761176772253319,0.18567704032974047
1983-05,0.02355757873444693,0.04137907086528133,0.05517742245761716,0.06690381933867953,0.07791652876243861,0.0890377337802109,0.10069318433223762,0.11300576766042476,0.12588699432604664,0.13909627860294196,0.1522865392859799,0.1650451595029604,0.17693285688041235,0.18749515688601548
1983-06,0.042018966892297754,0.07691743331080522,0.10764294736189602,0.1362474615027157,0.1641201152423777,0.1920367132130534,0.220315574749532,0.24894009013940613,0.277647309060468,0.3060309073538075,0.333583894847152,0.35975707335658125,0.3839949156944002,0.40576091808806203
1983-07,0.04673168157516336,0.08372113343277847,0.11632926588106024,0.14655628993119418,0.17543622113392518,0.2034661311659317,0.23086919798031863,0.25771728614448486,0.2840140929522314,0.3097120574218759,0.3347515015526315,0.3590619137412084,0.382568603157992,0.40520194037235985
1983-08,0.024679963478479724,0.041476979292957225,0.056117666620412864,0.06984898280169127,0.08305569812730632,0.09583610560129778,0.10820777201778689,0.12017668789764133,0.13175659309257234,0.1429660183922029,0.1538147440796107,0.16431937202862354,0.17448663628728445,0.18432835837883876
1983-09,0.020689718583387057,0.02928396883180419,0.033428665568727485,0.0360788724907248,0.03838310421605945,0.04074702645371117,0.043268612531637725,0.045922213774509876,0.048648174225796655,0.05138528127312445,0.054081899365150045,0.05669428984935097,0.05919518056889347,0.0615565469874223
1983-10,-0.006439515965891936,-0.0185458660455744,-0.03214988694025131,-0.045818824431243,-0.05913717894741223,-0.07208878013991048,-0.08480326926365718,-0.09743192559651467,-0.11011455950162775,-0.1229647185319826,-0.1360595174244293,-0.14945059957455747,-0.16318062218424517,-0.17726517306250655
1983-11,-0.015758977166564235,-0.03539628603020921,-0.05659262471327956,-0.0778373188297385,-0.09849330967486963,-0.11845907080927157,-0.1378749750574681,-0.15694544078777123,-0.17586241733597208,-0.19478580902858844,-0.21382057947691535,-0.23304128782812145,-0.25249214116120505,-0.2722040361452188
1983-12,-0.031482069620728054,-0.0607286940917987,-0.08882929154608944,-0.1162631992965645,-0.14352774581034744,-0.17101084407787787,-0.1988538311777357,-0.22694037563560404,-0.2549233558496375,-0.28230825393058523,-0.30851279283526784,-0.3329289331237486,-0.3549762600344706,-0.37410473351921436
1984-01,-0.022426392741247508,-0.044608085495099634,-0.06620283981816089,-0.08713247629113043,-0.1075301240324146,-0.12757805758605553,-0.14736956163414158,-0.1668362552502622,-0.1857565554905355,-0.20377314620684894,-0.22043408923161067,-0.2352487817796173,-0.2477106844133395,-0.2573322630695387
1984-02,-0.011309888861627745,-0.024963460208113023,-0.04007617210458592,-0.0555500897928819,-0.07102414611801389,-0.08644680155597399,-0.10173436491990581,-0.1166430686998681,-0.13076619554489044,-0.14358485336661123,-0.15452441586570687,-0.1630031380489385,-0.16846440256599945,-0.17040404481459248
1984-03,-0.00211092859667933,-0.008586399128008265,-0.01779530052525439,-0.02897635057953665,-0.041370003152414875,-0.05431134277437002,-0.06723243335633625,-0.07960621568519959,-0.09093665006541432,-0.10072349232449906,-0.10848257388146063,-0.11374159891373607,-0.11605745473770797,-0.11502909061722438
1984-04,-0.007236722027847895,-0.020260577160251782,-0.036159543433802684,-0.053675052002856743,-0.07203683090943744,-0.09071573645429303,-0.10930318107241282,-0.12743139348709384,-0.14474035467952065,-0.16086271997630705,-0.17542134299551132,-0.18803698776467112,-0.19832889912440935,-0.20593778111036015
1984-05,-0.0077591227307703126,-0.02361422157304976,-0.04214056314891279,-0.061683253312822706,-0.08170305080646917,-0.10206048556676543,-0.1226849239391054,-0.14345031271785155,-0.16414798307574185,-0.18448705645253388,-0.20411492894359892,-0.22264243741174067,-0.23966259764817943,-0.25476586725026673
1984-06,-0.00751348465570475,-0.02565021360047097,-0.04503377828086267,-0.06484662092785455,-0.08527336095292848,-0.10645094917112921,-0.12826216276158608,-0.1503729572786079,-0.17230171091009452,-0.1934865153694021,-0.21333798117799757,-0.2312696986907671,-0.24673640292745824,-0.25922903574325945
1984-07,-0.006206684063290723,-0.021999882407923076,-0.03862190771661534,-0.05579578707512378,-0.07348259608089237,-0.09145887331829511,-0.10945327311897304,-0.12722561885651582,-0.14457357400069845,-0.16133608029349902,-0.17739017663354512,-0.19263938461149013,-0.20700931373003625,-0.2204483518211429
1984-08,-0.0006601198302896066,-0.008216569772036152,-0.01653088072027806,-0.02459058085809458,-0.032286604882364914,-0.03958556537377347,-0.0464555005495185,-0.05287282231604411,-0.05882844797955107,-0.06433366959524572,-0.06940408728808092,-0.0740745478663335,-0.07837967806793847,-0.08235577803446681
1984-09,0.0011856844889810815,-0.002750645406291022,-0.00774977372377432,-0.01244068222813593,-0.016444680979135165,-0.019728998090467808,-0.02236327270979971,-0.024436953835427704,-0.026028792037300498,-0.027212184986762627,-0.028049382331796414,-0.028596348663467015,-0.028909374766341627,-0.02903652315235895
1984-10,0.00303663293806027,0.0005415616738347795,-0.002690211493098099,-0.005348635916869201,-0.0072219441685276616,-0.008417763796353573,-0.009084541850817387,-0.009355359022505045,-0.009317800447813123,-0.009043441612321033,-0.008585711594471118,-0.00798800404646777,-0.007290610245742019,-0.006532854199466467
1984-11,0.00605092331825416,0.00563129794807136,0.0035228342756999965,0.0011120952283004137,-0.001317984068117211,-0.0037746076203724957,-0.00632347817975952,-0.009035998112905431,-0.011961988927178265,-0.015144734439403743,-0.01860544049950675,-0.02236374439281466,-0.0264170949694376,-0.030768801039724722
1984-12,0.0027017410891574736,-0.0029180848255069593,-0.012211732410874317,-0.022777637405510004,-0.0335505905780632,-0.04406748577682523,-0.0541638314779066,-0.06382162239930433,-0.07309443399774879,-0.08205330162339544,-0.09077245368629708,-0.0993013085438677,-0.10768387612263108,-0.11594657464208148
1985-01,0.009064214538202602,0.0063744063741622385,-0.0012241712239280805,-0.010500561855662505,-0.02021001817948987,-0.029914208507603228,-0.03950473761962075,-0.04899440662408008,-0.05843694046729147,-0.0678891505337703,-0.07739856633226817,-0.08699756888777899,-0.09670582487923965,-0.10653091216722702
1985-02,0.011595810382314723,0.013670546296196387,0.009880355673426391,0.0031173776238097965,-0.004620423805324569,-0.012056863968894313,-0.01853340047257855,-0.023871639727955668,-0.028237593224719505,-0.03201655029227307,-0.0357060453500648,-0.039854997277033906,-0.04500866199294196,-0.05166652294591166
1985-03,0.008494399455240073,0.008784646222521113,0.005599597648541076,0.0012185713101173778,-0.0034696096417430045,-0.008163507253939002,-0.012826421423601755,-0.017528301852277654,-0.022401924590070038,-0.02756763384437754,-0.03314596417231604,-0.03923030214672478,-0.04589477656110339,-0.05317809078275699
1985-04,0.01926952928695888,0.028101449715028252,0.03260554086460894,0.03531796474601506,0.03702627801592393,0.037916759573710365,0.03801006976564949,0.03731293381188644,0.035871709964488976,0.03376903822295012,0.031106293564318335,0.027989693383575404,0.02453931342121883,0.020838701330043147
1985-05,0.037668361423482295,0.06460358712535368,0.08621880346654781,0.10493865345846451,0.12177317630670034,0.1371741054936471,0.1513790940714284,0.16454720464943756,0.1768213095347211,0.18832488432923608,0.19918472376110685,0.20951191643438483,0.21940422266070958,0.22894871107657241
1985-06,0.04739351692546045,0.08190787379477689,0.10883106621934038,0.13185792755987086,0.1532938741223792,0.1744570985470868,0.19595705141630373,0.21788717151609877,0.23999832246643485,0.2618278107178338,0.2827846356280264,0.30223329067647303,0.31953172445400735,0.33408238129694984
1985-07,0.04517565375738405,0.07650285311342041,0.1002027894267582,0.12017773718732483,0.13867171131717337,0.1569419355586173,0.17557526663541756,0.19468541060093641,0.2140493168395795,0.23322819551393276,0.25164656942604957,0.26867103486536587,0.28364854303776765,0.2959625684099662
1985-08,0.035639423299971905,0.057569743302128454,0.07228279361924159,0.08383613279405502,0.09435359769192346,0.10477416473023687,0.11531694356133004,0.12578292104008015,0.13575867289465463,0.14472958769725908,0.15217717934158306,0.15762436681157865,0.16065903477489102,0.16094734178459422
1985-09,0.034370148073633144,0.05575479358745915,0.06962963298081591,0.07950146594478986,0.08730547581826999,0.0939649136676095,0.09977554528170096,0.10465558961661037,0.10834764629479479,0.11053353766320059,0.11089904011630616,0.10919804324039031,0.10524476454932144,0.09893727557989182
1985-10,0.024308782209936496,0.039233544273545105,0.04797317486638871,0.05314435451266399,0.05642114027564282,0.058723120051870886,0.06042029902833368,0.06148900174599152,0.06167528448283116,0.060599230722292396,0.057845924443808386,0.0530110679823894,0.04573645952414092,0.035736981717650135
1985-11,0.011236041489473832,0.018450896144410575,0.022383248331482197,0.024196881886690183,0.0247379694499201,0.0245750514703669,0.024025814931308703,0.02320285998358601,0.022070837885906525,0.020496971073817066,0.018303331009616758,0.01528821237913236,0.01125331014716896,0.006022297404401827
1985-12,0.01231283071666581,0.02612729498057175,0.03934676935979432,0.05109640895150622,0.06112191286697534,0.06952276331919774,0.07652883505631831,0.08239209219161153,0.08733572956885888,0.09153995215095395,0.09513235582412918,0.09822212289931076,0.10087369253913422,0.10314573228121482
1986-01,0.005954141987801854,0.014778288629006688,0.023617079338604283,0.03151519531703617,0.03821078179093815,0.04377955105984929,0.048418488585542624,0.05233736419037863,0.05570973213057914,0.05867972058900961,0.061345344679902075,0.06378209728856879,0.0660452245522736,0.06816939362038318
1986-02,0.006920001718683979,0.018979322875215775,0.03300060771650282,0.047002612930348506,0.05972935515407363,0.0706089259822981,0.07958021144942268,0.08692950526193913,0.09315672543888606,0.09886493971604748,0.10469838472416243,0.1112803825072623,0.11917897303992125,0.12890414434123257
1986-03,0.008492969655091422,0.02343087641438426,0.04098068773128742,0.05945324415235613,0.07783638651319788,0.09565629077093102,0.11277825098694372,0.1292789886033861,0.14532957125079166,0.16114057254962083,0.1769225155808552,0.19286572682856867,0.20912253089672156,0.22581309124299676
1986-04,0.009360851389094232,0.024028625258244216,0.04101216394470965,0.059478979443536056,0.07898114022278449,0.09927782447067895,0.12021625039951925,0.14167729195710482,0.1635521799265683,0.1857491532078014,0.2081802296893041,0.23077141579664756,0.25347280725203825,0.2762328492641741
1986-05,-0.0016182137344274566,-0.0008509990393738842,0.0021313347002134414,0.007677037515655349,0.01567300695711349,0.025814094195118736,0.037736386066671845,0.05107611402062412,0.06551415251679807,0.08078493765093223,0.09667747820615324,0.11303389633874633,0.1297366174106907,0.1466996751180123
1986-06,-0.011621899597616524,-0.01912272718834486,-0.023023673712327636,-0.02420945927876056,-0.02380722207475626,-0.022658251250339018,-0.021197476312037083,-0.019495463277154818,-0.017330041904695698,-0.014284480692854762,-0.009825886740146672,-0.0033706895025227834,0.005657486835291159,0.017810824200985453
1986-07,-0.012965899005768129,-0.018393529814281495,-0.0191398827981457,-0.017060010490194955,-0.013655671670367714,-0.009886712093000766,-0.006209355557801249,-0.0026765671266502644,0.000957288725571992,0.005143347381158292,0.01043872927354711,0.01745907601536667,0.02681930227140472,0.039101626808208
1986-08,-0.007445264210248423,-0.008310110118513098,-0.006194514765071504,-0.0028400495763486744,0.0007095325154709842,0.004064823240469084,0.00729553895652843,0.010747121514005697,0.01491248883090146,0.02032580650113186,0.02750053398646446,0.036893662953836004,0.04889184986631634,0.06378478551583772
1986-09,-0.0001074073158036093,0.0019171251581902582,0.004577923249232008,0.007397428081120483,0.010048270621882599,0.012517789172530436,0.015051294616275246,0.018043899054619728,0.0219456292606984,0.027192802124355875,0.03416175020345752,0.04314717236484372,0.05435505614572528,0.06791423753989001
1986-10,0.011881298913388162,0.02444065140473787,0.03625567587877987,0.04689268418540908,0.0561962900515226,0.06437109028640886,0.07188974287481187,0.07937386182238967,0.08749365941740214,0.09690294117631673,0.10818166557511436,0.12183510254920704,0.1382482018980746,0.15773040969281785
1986-11,0.017013483376356733,0.03371538048939096,0.04945370438724028,0.06406305757596309,0.07752055689811155,0.0900368797077379,0.1019715718967691,0.11377645171824918,0.12590776392300793,0.1387909605859514,0.15279407294306074,0.16823143863132647,0.1853288757186931,0.20426545367787002
1986-12,0.017909005295703138,0.03571211733446556,0.05339672402080657,0.07063334267494407,0.08715027247819879,0.1029062500458085,0.11803623358887044,0.1327624439640535,0.14731866282840678,0.16191474552725102,0.17670542377256288,0.19180621006983756,0.20727549998432748,0.22314358182146904
1987-01,0.02001934640575064,0.040308189774227454,0.06031289857476278,0.07968897988706626,0.09835017272316929,0.11638762009847095,0.13399043249670753,0.15138205875589048,0.1687675069456952,0.18631717520091357,0.20415654859225307,0.22234792580814788,0.2409340717448653,0.2599139215817416
1987-02,0.0181788811967461,0.036790745877096576,0.054859772511664545,0.0719744851029277,0.08817310614366493,0.10366368770868653,0.11870209069974912,0.1335252499519181,0.14832275587866278,0.16322360807212963,0.17831070278219988,0.19361492096189345,0.2091378526182625,0.224855490463877
1987-03,0.00971267500605963,0.01946137655842098,0.028451040280736913,0.036312258366501815,0.04310749991861601,0.049074653641940184,0.05449312018234,0.05962526975956712,0.06467987265695839,0.06980104902342799,0.07508202511829995,0.08055455984942209,0.08623258489535869,0.09208677599928704
1987-04,-0.0003219502457045831,-0.002580023243905892,-0.005554858296774328,-0.009959067515539986,-0.015905253368702542,-0.02311046768217226,-0.03118784990046304,-0.03977702787540093,-0.04861260535069115,-0.057499604383052974,-0.06632792237196711,-0.07503723405439933,-0.08359802298950604,-0.09201415278138755
1987-05,-0.007848600739719614,-0.018466568656432692,-0.02872040301772157,-0.03992324835260094,-0.052359746677028536,-0.0656681878895597,-0.07937198152859172,-0.09308732570624069,-0.10657018443785234,-0.11969330308617485,-0.1324121236499994,-0.14473802252396473,-0.15670970815429683,-0.1683867161436165
1987-06,-0.009108134393521483,-0.019941062043519843,-0.030404072922395976,-0.0414151948596956,-0.05332450883492962,-0.06590314051834224,-0.0787397247364736,-0.09147176849380571,-0.10385897575047513,-0.11577574104960595,-0.12718689420373822,-0.13811968685074225,-0.14862967389586956,-0.15878210613473462
1987-07,-0.012619704089363892,-0.027125537096501912,-0.042212530242886924,-0.05783340712994635,-0.073918562801997,-0.09026771080248072,-0.10663144313332953,-0.12280317033835784,-0.1386473203330596,-0.15409257089374345,-0.1691330600067032,-0.183793989923766,-0.1981408301374898,-0.2122252376954603
1987-08,-0.01805267596039898,-0.03767459211065809,-0.0567226577156494,-0.07500564469471796,-0.0926744168537773,-0.10988266637465985,-0.12672673441097354,-0.14326130877600748,-0.1595293480270245,-0.17557324434281654,-0.19144177330340384,-0.20719235567013003,-0.222883400387748,-0.23856989532735035
1987-09,-0.02136277390851571,-0.04365158091810631,-0.06411157215675112,-0.08366959900613656,-0.10287265679881014,-0.12174961623034716,-0.140147937025911,-0.1579292291354556,-0.17504641138209298,-0.19153202337270048,-0.20747227971323892,-0.22298738442852778,-0.23819213874609302,-0.25321011420681494
1987-10,-0.020801691304165544,-0.04510558136549319,-0.06893094315491921,-0.09147307785067905,-0.11252865381588666,-0.13209395093119372,-0.15026937222009745,-0.16720989837565922,-0.18309854339583687,-0.19811602101004494,-0.2124364791352929,-0.22621432096268373,-0.23958386767802398,-0.25265580435975066
1987-11,-0.011806995796555678,-0.02856753478511942,-0.04622155240729546,-0.06379662088322842,-0.08057750501811009,-0.09614282642850222,-0.11037924023798923,-0.12336591724788473,-0.1352722355856249,-0.14629012277241854,-0.1566156934669848,-0.16639788533454372,-0.17577689398037388,-0.18486627084843227
1987-12,-0.006088554271900841,-0.017804930429505587,-0.03101857385343815,-0.04522993942993981,-0.05968922859773352,-0.07379806409856382,-0.08716848742174903,-0.09956414768164135,-0.11084789236983139,-0.12093887025303196,-0.1297927793461631,-0.13738159049541393,-0.14370027204135336,-0.1487475475494284
1988-01,-0.007840543629860806,-0.019279110268889108,-0.03095994504459906,-0.043058958940666095,-0.05574727933555585,-0.06894783214896094,-0.08242368716163072,-0.09586778197731824,-0.10895258859670828,-0.1213640925794981,-0.1328057077399374,-0.14302097755467935,-0.15178898354751677,-0.15892188099378865
1988-02,-0.0017250583775413877,-0.006406969268214415,-0.01116997547885792,-0.016229956348959396,-0.022152678993899742,-0.029241359565634166,-0.03746002179771346,-0.046529125440474314,-0.05602574738547801,-0.06547044718418138,-0.0743658530243174,-0.08225091292478745,-0.08870852453533035,-0.09338217305289245
1988-03,-0.004585620248191216,-0.012608358669008255,-0.021038220626840243,-0.029979658914331513,-0.03989851144850784,-0.05100813364490084,-0.06322548136094054,-0.0762498576648584,-0.08966580222324207,-0.10301539927132161,-0.11583745141057929,-0.12771014523314556,-0.13825424713924953,-0.14714224442753063
1988-04,-0.0010883487455419427,-0.005783932035661691,-0.010517812502661624,-0.01552008582054577,-0.02156150295252221,-0.029084590417824546,-0.038108942943680106,-0.04833982794245869,-0.05932224333746404,-0.0705314356640946,-0.08144985693323117,-0.09160312887895161,-0.10057248307748697,-0.10799950772353638
1988-05,0.001082765857079151,-0.0024923264694147705,-0.005560136512741679,-0.009039451852607197,-0.014069924516766153,-0.021108143372242403,-0.030050629780282095,-0.04048142587457198,-0.05185215070809132,-0.06359670602970342,-0.07518034709726107,-0.08614010412649348,-0.09607677831419056,-0.10466555145886572
1988-06,-0.005828971554126854,-0.013803469027730032,-0.02016665847078312,-0.026509816370810846,-0.033633751612084636,-0.04171302651542298,-0.05062838210259299,-0.06013023925341627,-0.06992602481844049,-0.07972379953520509,-0.08924965698944745,-0.09827023283577371,-0.10658822618692727,-0.1140427712171346
1988-07,-0.008242185343733584,-0.01691420720632998,-0.022957037057957593,-0.027964846733316107,-0.03347483557049016,-0.04030365926317412,-0.04865757100565599,-0.05836821150699216,-0.06906726012246961,-0.08029894916049185,-0.09160419986432658,-0.10253655275383142,-0.11271320757913922,-0.12178866894676346
1988-08,-0.009344402188231035,-0.017952236778592163,-0.023322724163963908,-0.027447241873357,-0.03190788368260548,-0.037406391758655386,-0.04405270022853103,-0.051642157507901,-0.05983914752395193,-0.06826855357300042,-0.07656453395168393,-0.08439640835088638,-0.09147940807646388,-0.09756636582853759
1988-09,-0.0067733814510662115,-0.011297259182785218,-0.01203092793550965,-0.010796018114659148,-0.009061597174359615,-0.007590081547130041,-0.006653428269253664,-0.006232056721910469,-0.0061691857589268595,-0.006248906503944399,-0.006234716958847142,-0.0059162616669184015,-0.005098854733227243,-0.0036223385210474024
1988-10,-0.01087710084284306,-0.01687444525175771,-0.018461831449171913,-0.01857527467693345,-0.019035876682831493,-0.02055835663899437,-0.02322142604458992,-0.026812447826332644,-0.03100773010648089,-0.03546907285730712,-0.0398688734048199,-0.04393126572810828,-0.04741640834507507,-0.05012375639770826
1988-11,-0.021600414762759552,-0.03746592665343795,-0.04837965121653545,-0.05702598131908028,-0.06517594908854128,-0.07361746605686512,-0.08255642651275309,-0.09191732019144494,-0.10151624480236582,-0.11113987530790743,-0.12058857416317416,-0.12969118337500948,-0.1382960330753524,-0.14628562092802078
1988-12,-0.021028540263978438,-0.03598627790212651,-0.0452805145066884,-0.05145522926901498,-0.05569624224543613,-0.05863594066990201,-0.06068500982359802,-0.06214826968255295,-0.06326907055956828,-0.06424940837049964,-0.06525784846477044,-0.06643545363914666,-0.06789968299377303,-0.0697462886258462
1989-01,-0.017705634006755715,-0.03094077140188073,-0.03952671799983609,-0.04480958565344866,-0.04733302651638058,-0.047450323489512995,-0.04555013379619331,-0.04207495233417087,-0.0374905034806746,-0.03225493914625328,-0.02679711649473728,-0.021504960894630974,-0.016720082070225475,-0.012735549856221232
1989-02,-0.02252081150740521,-0.04038941559174721,-0.053239661981347504,-0.06218712463394842,-0.06760060397610138,-0.06975811203588117,-0.06909444538957436,-0.06619125633052338,-0.06170591416876015,-0.05630702174341587,-0.050631028281223026,-0.045257784113378094,-0.04069921577070362,-0.03739501446529851
1989-03,-0.025539094394707078,-0.04512760893279164,-0.05897560946077458,-0.06824015908384798,-0.07330831056978775,-0.0746165038930561,-0.07280053878212515,-0.06861923918486185,-0.06286103126459869,-0.05627913283191298,-0.04955556738352713,-0.043286016310921605,-0.03797683497284057,-0.03404798243040182
1989-04,-0.020412339034380174,-0.03478862939769932,-0.044012542191753865,-0.04914927885434059,-0.05041707357073674,-0.04815377106095584,-0.042942251725596806,-0.03550756577974562,-0.026611624343114027,-0.016984457449393225,-0.007287031958827246,0.0019039548890652652,0.01009929041113565,0.016894093784819424
1989-05,-0.012296331133763634,-0.019098326115141877,-0.021826110576364893,-0.021129999214093007,-0.01721798082082719,-0.01047644720218218,-0.0014653102513524988,0.009184961696079276,0.02084933450721265,0.03294988076123347,0.04497501425268575,0.05648430185315238,0.06710732808614933,0.07653882448373703
1989-06,-0.0077905127749653726,-0.009176300380072793,-0.00738973943551016,-0.0030140879947944156,0.003628198350905061,0.012126565212624518,0.02205035131768513,0.032996292874781584,0.04460448215827772,0.05656106166075382,0.06859659117527184,0.08048205152101698,0.09202513127811489,0.1030665212998593
1989-07,0.0018366775060404779,0.009753237821794391,0.018768517769740794,0.028822110582436195,0.040380491568114914,0.053579374054638765,0.06826553646546338,0.08412606533504177,0.10078237262730694,0.11784719176801589,0.13495529241452875,0.15177801129715354,0.1680288408856428,0.18346414903809277
